house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H00106,Hillcrest,736651,2952,4,4,1,1,0.18,false,false,E,9,9,2,5,6/18/22,2,B00106,830814,45-54,2,high,false,Self-employed,Modern & Updated,false
H00132,Hillcrest,309913,1273,2,2,7,1,0.19,false,false,D,9,9,2,5,6/18/22,18,B00132,363044,45-54,1,medium,false,Self-employed,Affordability,false
H04202,Hillcrest,695148,2716,6,5,23,1,0.13,true,false,D,9,9,2,5,6/20/22,40,B04202,752180,35-44,2,high,false,Full-time employed,Modern & Updated,false
H03230,Hillcrest,915599,3896,6,5,11,2,0.17,false,false,E,9,9,2,5,6/20/22,12,B03230,964901,35-44,4,high,false,Full-time employed,Space & Bedrooms,false
H06541,Hillcrest,721670,2927,5,5,8,1,0.19,false,false,E,9,9,2,5,6/24/22,4,B06541,802863,55-64,4,high,true,Full-time employed,Affordability,false
H06905,Hillcrest,1088557,4500,6,5,26,2,0.14,false,false,C,9,9,2,5,6/24/22,31,B06905,1185765,35-44,4,high,false,Dual income,Location & Schools,false
H06084,Hillcrest,584049,2562,4,4,40,2,0.1,false,false,A,9,9,2,5,6/27/22,18,B06084,654989,55-64,2,high,false,Full-time employed,Low Maintenance,false
H06347,Hillcrest,285634,808,1,1,3,1,0.12,false,false,F,9,9,2,5,6/27/22,18,B06347,326635,35-44,1,medium,false,Self-employed,Modern & Updated,false
H04840,Hillcrest,1035930,4140,6,5,60,3,0.16,false,true,A,9,9,2,5,6/27/22,22,B04840,1109281,35-44,4,high,true,Full-time employed,Low Maintenance,false
H04436,Hillcrest,452914,1619,1,2,13,2,0.18,true,false,D,9,9,2,5,6/28/22,1,B04436,478728,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H00174,Hillcrest,870322,3268,6,5,56,2,0.16,false,false,A,9,9,2,5,7/2/22,2,B00174,948659,65+,2,high,false,Retired,Low Maintenance,false
H01277,Hillcrest,584112,2066,4,4,12,2,0.11,true,false,E,9,9,2,5,7/2/22,81,B01277,615673,45-54,2,medium,false,Dual income,Location & Schools,false
H00251,Hillcrest,772842,3045,6,5,29,3,0.2,false,false,D,9,9,2,5,7/3/22,23,B00251,833215,35-44,3,high,false,Self-employed,Location & Schools,false
H04080,Hillcrest,943198,3608,6,5,7,2,0.25,false,false,F,9,9,2,5,7/3/22,6,B04080,999231,45-54,5,high,true,Dual income,Space & Bedrooms,false
H01072,Hillcrest,290775,800,1,1,0,1,0.12,true,false,F,9,9,2,5,7/4/22,4,B01072,314839,25-34,1,medium,false,Dual income,Affordability,false
H03537,Hillcrest,414497,1621,3,3,8,1,0.22,false,false,E,9,9,2,5,7/4/22,151,B03537,444461,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H01095,Hillcrest,1004637,4056,6,5,19,3,0.17,true,false,D,9,9,2,5,7/5/22,6,B01095,1182653,65+,2,high,false,Retired,Modern & Updated,false
H02304,Hillcrest,1005038,3800,6,5,2,3,0.13,true,false,F,9,9,2,5,7/7/22,45,B02304,1101041,55-64,5,high,false,Full-time employed,Modern & Updated,false
H07453,Hillcrest,725163,2602,5,5,5,2,0.18,false,true,F,9,9,2,5,7/8/22,18,B07453,817283,35-44,3,high,true,Self-employed,Investment,false
H04875,Hillcrest,700301,2907,5,5,18,2,0.15,false,false,F,9,9,2,5,7/9/22,26,B04875,766250,45-54,4,high,true,Dual income,Space & Bedrooms,false
H05506,Hillcrest,780763,2859,4,4,11,2,0.17,false,false,F,9,9,2,5,7/9/22,26,B05506,918013,55-64,2,high,false,Full-time employed,Location & Schools,false
H01894,Hillcrest,879500,3658,6,5,41,3,0.13,false,false,C,9,9,2,5,7/10/22,11,B01894,926928,55-64,4,high,true,Self-employed,Space & Bedrooms,false
H07591,Hillcrest,743927,2540,4,3,3,2,0.21,false,false,E,9,9,2,5,7/10/22,7,B07591,821262,55-64,3,high,true,Full-time employed,Location & Schools,false
H05564,Hillcrest,472349,1488,3,3,0,2,0.15,true,false,F,9,9,2,5,7/11/22,49,B05564,535690,35-44,2,medium,false,Self-employed,Space & Bedrooms,false
H07996,Hillcrest,419303,1745,3,3,12,0,0.12,false,false,E,9,9,2,5,7/11/22,42,B07996,476141,35-44,3,medium,true,Self-employed,Location & Schools,false
H05482,Hillcrest,557954,2189,3,3,60,2,0.17,false,false,A,9,9,2,5,7/13/22,6,B05482,589249,35-44,2,medium,false,Full-time employed,Location & Schools,false
H06660,Hillcrest,931477,3705,6,5,31,3,0.08,true,false,D,9,9,2,5,7/13/22,31,B06660,1035379,45-54,5,high,true,Dual income,Location & Schools,false
H01519,Hillcrest,826370,3250,5,5,2,2,0.13,true,false,F,9,9,2,5,7/13/22,1,B01519,951463,55-64,5,high,false,Self-employed,Low Maintenance,false
H06673,Hillcrest,977459,3809,6,5,14,2,0.31,false,false,E,9,9,2,5,7/15/22,50,B06673,1064737,45-54,4,high,true,Full-time employed,Investment,false
H06902,Hillcrest,600083,2748,4,4,16,1,0.21,false,false,F,9,9,2,5,7/15/22,17,B06902,696741,45-54,3,high,true,Full-time employed,Space & Bedrooms,false
H07916,Hillcrest,664775,2271,4,5,2,1,0.13,true,false,F,9,9,2,5,7/15/22,1,B07916,714088,35-44,2,high,false,Full-time employed,Investment,false
H03523,Hillcrest,579198,2460,5,5,1,1,0.13,false,false,F,9,9,2,5,7/15/22,105,B03523,680396,45-54,4,high,true,Dual income,Location & Schools,false
H00729,Hillcrest,347611,1248,2,3,14,2,0.12,false,false,D,9,9,2,5,7/16/22,6,B00729,407842,45-54,1,medium,false,Full-time employed,Modern & Updated,true
H04099,Hillcrest,712215,2575,3,3,6,2,0.1,true,false,F,9,9,2,5,7/17/22,7,B04099,805629,55-64,2,high,false,Full-time employed,Space & Bedrooms,false
H03700,Hillcrest,571627,2328,3,3,22,1,0.11,true,false,D,9,9,2,5,7/17/22,75,B03700,664240,65+,1,high,false,Dual income,Investment,false
H02505,Hillcrest,424990,1755,4,4,33,1,0.14,false,false,C,9,9,2,5,7/18/22,59,B02505,486393,45-54,1,medium,false,Full-time employed,Low Maintenance,false
H03362,Hillcrest,782667,2871,5,5,14,1,0.19,false,false,E,9,9,2,5,7/18/22,8,B03362,896731,45-54,4,high,true,Full-time employed,Space & Bedrooms,false
H02756,Hillcrest,730331,2522,4,4,5,2,0.14,true,false,D,9,9,2,5,7/18/22,8,B02756,830543,45-54,2,high,false,Full-time employed,Space & Bedrooms,false
H05551,Hillcrest,1003660,3896,4,5,15,2,0.11,true,false,F,9,9,2,5,7/18/22,6,B05551,1171556,35-44,3,high,true,Self-employed,Location & Schools,false
H01240,Hillcrest,708006,2599,3,3,56,1,0.18,false,true,C,9,9,2,5,7/19/22,26,B01240,750136,45-54,2,high,false,Full-time employed,Modern & Updated,false
H01134,Hillcrest,798757,2939,5,5,10,1,0.11,false,false,D,9,9,2,5,7/19/22,15,B01134,936173,35-44,2,high,false,Full-time employed,Space & Bedrooms,true
H00190,Hillcrest,423133,1715,3,3,3,1,0.14,false,false,F,9,9,2,5,7/19/22,10,B00190,453819,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H03364,Hillcrest,937584,3939,6,5,26,2,0.11,false,false,D,9,9,2,5,7/19/22,20,B03364,1042732,35-44,3,high,true,Self-employed,Location & Schools,false
H01170,Hillcrest,587713,2327,3,4,3,2,0.13,false,false,F,9,9,2,5,7/20/22,5,B01170,638363,35-44,2,high,false,Full-time employed,Space & Bedrooms,false
H07108,Hillcrest,790571,3108,5,5,20,2,0.2,false,false,C,9,9,2,5,7/22/22,98,B07108,878967,35-44,2,high,false,Dual income,Space & Bedrooms,true
H03520,Hillcrest,752300,3042,4,5,11,2,0.12,true,false,E,9,9,2,5,7/22/22,30,B03520,799665,45-54,3,high,true,Self-employed,Affordability,true
H02026,Hillcrest,619411,2391,4,4,2,2,0.19,false,false,F,9,9,2,5,7/23/22,42,B02026,689097,45-54,2,high,false,Full-time employed,Space & Bedrooms,false
H05846,Hillcrest,809768,3470,5,5,29,2,0.18,false,false,B,9,9,2,5,7/24/22,42,B05846,878782,45-54,4,high,true,Dual income,Affordability,false
H02959,Hillcrest,222761,800,1,1,6,1,0.15,false,false,F,9,9,2,5,7/27/22,6,B02959,239516,45-54,1,low,false,Dual income,Location & Schools,false
H07261,Hillcrest,225510,800,1,1,7,1,0.11,false,false,F,9,9,2,5,7/28/22,14,B07261,241837,35-44,1,low,false,Dual income,Location & Schools,false
H06981,Hillcrest,781223,2763,4,5,28,1,0.09,true,false,C,9,9,2,5,7/28/22,1,B06981,872492,35-44,2,high,false,Self-employed,Space & Bedrooms,false
H01937,Hillcrest,1032164,4288,6,5,5,3,0.14,false,false,F,9,9,2,5,7/28/22,35,B01937,1164964,45-54,2,high,false,Self-employed,Space & Bedrooms,false
H00125,Hillcrest,470810,1809,3,3,4,1,0.14,true,false,F,9,9,2,5,8/1/22,49,B00125,521776,25-34,1,medium,false,Full-time employed,Affordability,false
H06796,Hillcrest,496148,1947,4,4,4,1,0.16,false,false,E,9,9,2,5,8/1/22,6,B06796,571065,35-44,2,medium,false,Full-time employed,Location & Schools,false
H03746,Hillcrest,701126,2853,4,4,4,2,0.13,true,false,E,9,9,2,5,8/1/22,48,B03746,800696,25-34,2,high,false,Full-time employed,Location & Schools,false
H04601,Hillcrest,245711,1095,2,2,15,0,0.26,true,false,E,9,9,2,5,8/2/22,137,B04601,284916,35-44,1,medium,false,Self-employed,Affordability,false
H07717,Hillcrest,557146,2215,3,3,25,1,0.19,true,false,C,9,9,2,5,8/2/22,1,B07717,593902,35-44,1,medium,false,Dual income,Location & Schools,false
H04573,Hillcrest,970732,4087,6,5,15,2,0.22,false,false,D,9,9,2,5,8/2/22,22,B04573,1135525,55-64,4,high,false,Retired,Location & Schools,false
H03443,Hillcrest,913529,3223,6,5,52,2,0.24,true,true,C,9,9,2,5,8/2/22,34,B03443,1031059,55-64,4,high,false,Retired,Investment,false
H05801,Hillcrest,600658,2487,5,4,1,1,0.1,false,false,E,9,9,2,5,8/3/22,2,B05801,697431,35-44,3,high,true,Self-employed,Space & Bedrooms,true
H06768,Hillcrest,592274,2080,4,4,17,2,0.27,false,false,D,9,9,2,5,8/3/22,6,B06768,655083,45-54,4,high,true,Full-time employed,Low Maintenance,false
H05353,Hillcrest,172987,800,2,1,31,1,0.14,false,false,C,9,9,2,5,8/4/22,23,B05353,201793,35-44,1,low,false,Full-time employed,Location & Schools,false
H02466,Hillcrest,721920,2831,4,4,20,2,0.12,true,false,E,9,9,2,5,8/5/22,9,B02466,794000,35-44,2,high,false,Dual income,Low Maintenance,false
H05942,Hillcrest,842385,3578,5,5,24,3,0.1,false,false,C,9,9,2,5,8/5/22,3,B05942,987430,45-54,3,high,false,Full-time employed,Modern & Updated,false
H05751,Hillcrest,926201,3744,5,5,16,2,0.13,true,false,E,9,9,2,5,8/7/22,74,B05751,1044562,55-64,2,high,false,Full-time employed,Affordability,false
H05276,Hillcrest,837677,3117,6,5,3,3,0.22,true,false,D,9,9,2,5,8/8/22,15,B05276,896468,65+,2,high,false,Retired,Affordability,false
H02240,Hillcrest,435032,1250,3,3,12,2,0.14,true,false,E,9,9,2,5,8/10/22,45,B02240,511610,55-64,2,medium,false,Self-employed,Location & Schools,false
H03557,Hillcrest,769493,3206,6,5,16,2,0.1,false,false,F,9,9,2,5,8/11/22,41,B03557,863883,35-44,3,high,false,Full-time employed,Low Maintenance,false
H01220,Hillcrest,316986,1022,1,1,8,0,0.1,false,false,F,9,9,2,5,8/12/22,21,B01220,349077,25-34,1,medium,false,Dual income,Affordability,false
H06207,Hillcrest,357119,1083,2,2,19,2,0.17,true,false,D,9,9,2,5,8/13/22,8,B06207,379268,45-54,1,medium,false,Full-time employed,Modern & Updated,false
H04701,Hillcrest,983167,3772,6,5,14,2,0.16,false,true,F,9,9,2,5,8/14/22,82,B04701,1144270,25-34,2,high,false,Full-time employed,Location & Schools,true
H05847,Hillcrest,555016,2322,4,3,8,1,0.16,false,false,D,9,9,2,5,8/14/22,4,B05847,646697,35-44,3,high,true,Self-employed,Location & Schools,false
H05691,Hillcrest,602065,2225,4,4,54,2,0.25,false,false,A,9,9,2,5,8/14/22,42,B05691,697940,35-44,1,high,false,Full-time employed,Space & Bedrooms,false
H05938,Hillcrest,581543,2239,4,4,5,2,0.16,false,false,F,9,9,2,5,8/18/22,54,B05938,665349,45-54,1,high,false,Self-employed,Space & Bedrooms,false
H00072,Hillcrest,931290,3939,6,5,23,2,0.21,false,false,D,9,9,2,5,8/19/22,10,B00072,1038866,35-44,2,high,false,Full-time employed,Space & Bedrooms,false
H03626,Hillcrest,709421,2400,3,4,0,1,0.17,true,false,F,9,9,2,5,8/20/22,157,B03626,793657,35-44,3,high,true,Full-time employed,Location & Schools,false
H07773,Hillcrest,1106447,4500,6,5,25,2,0.17,false,false,E,9,9,2,5,8/20/22,34,B07773,1269048,55-64,4,high,true,Full-time employed,Location & Schools,false
H00941,Hillcrest,449185,1769,3,3,11,0,0.15,false,false,E,9,9,2,5,8/20/22,7,B00941,477965,45-54,2,medium,false,Self-employed,Affordability,false
H07331,Hillcrest,923592,3826,6,5,26,2,0.17,false,false,D,9,9,2,5,8/22/22,55,B07331,1040745,45-54,4,high,true,Self-employed,Low Maintenance,false
H07288,Hillcrest,726690,2848,4,4,49,2,0.18,false,true,B,9,9,2,5,8/23/22,18,B07288,799090,45-54,3,high,true,Full-time employed,Affordability,false
H07017,Hillcrest,567849,2495,4,4,1,2,0.15,false,false,F,9,9,2,5,8/23/22,22,B07017,666686,45-54,2,high,false,Full-time employed,Location & Schools,false
H02674,Hillcrest,421982,1708,3,3,17,0,0.2,false,false,F,9,9,2,5,8/24/22,113,B02674,466024,35-44,3,medium,true,Self-employed,Location & Schools,false
H05814,Hillcrest,886643,3373,5,5,54,3,0.09,false,false,A,9,9,2,5,8/25/22,43,B05814,1008263,35-44,4,high,true,Self-employed,Location & Schools,false
H02031,Hillcrest,745741,2793,4,4,33,1,0.2,true,false,C,9,9,2,5,8/26/22,180,B02031,827950,35-44,2,high,false,Dual income,Location & Schools,false
H07105,Hillcrest,216364,1104,2,2,31,1,0.1,false,false,D,9,9,2,5,8/26/22,42,B07105,249986,35-44,1,low,false,Self-employed,Modern & Updated,false
H04822,Hillcrest,644022,2960,5,5,40,2,0.14,false,false,C,9,9,2,5,8/27/22,29,B04822,740304,35-44,3,high,true,Full-time employed,Location & Schools,false
H01001,Hillcrest,551558,2174,4,4,16,1,0.14,false,false,D,9,9,2,5,8/28/22,14,B01001,643624,55-64,2,high,false,Self-employed,Space & Bedrooms,false
H04708,Hillcrest,612405,2559,4,4,26,2,0.13,false,false,C,9,9,2,5,9/4/22,93,B04708,645146,25-34,2,high,false,Self-employed,Space & Bedrooms,false
H01233,Hillcrest,576862,2100,3,3,11,1,0.2,false,false,E,9,9,2,5,9/6/22,10,B01233,624865,35-44,2,medium,false,Self-employed,Space & Bedrooms,false
H03378,Hillcrest,690153,2632,4,4,0,2,0.14,true,false,F,9,9,2,5,9/6/22,9,B03378,736841,65+,1,high,false,Retired,Low Maintenance,false
H00469,Hillcrest,735287,2607,4,5,2,2,0.23,true,false,E,9,9,2,5,9/8/22,21,B00469,784135,45-54,2,high,false,Self-employed,Space & Bedrooms,false
H04499,Hillcrest,493306,2060,3,3,32,2,0.25,false,false,C,9,9,2,5,9/8/22,15,B04499,536021,35-44,2,medium,false,Full-time employed,Location & Schools,true
H00630,Hillcrest,902089,3510,5,5,56,2,0.12,true,false,B,9,9,2,5,9/8/22,19,B00630,1002758,45-54,3,high,false,Dual income,Location & Schools,false
H00930,Hillcrest,1171916,4361,6,5,18,2,0.09,true,false,E,9,9,2,5,9/11/22,38,B00930,1382364,55-64,4,high,false,Self-employed,Modern & Updated,false
H04447,Hillcrest,222487,800,2,2,6,1,0.12,false,false,E,9,9,2,5,9/16/22,45,B04447,260903,35-44,1,low,false,Self-employed,Affordability,false
H07459,Hillcrest,1162715,4500,6,5,13,2,0.23,false,true,F,9,9,2,5,9/18/22,26,B07459,1345398,55-64,4,high,false,Full-time employed,Location & Schools,false
H01047,Hillcrest,529237,1721,2,2,12,1,0.13,true,false,D,9,9,2,5,9/19/22,98,B01047,597747,35-44,1,medium,false,Full-time employed,Affordability,false
H01851,Hillcrest,522018,2125,3,4,29,2,0.11,false,false,D,9,9,2,5,9/19/22,31,B01851,557439,65+,1,medium,false,Retired,Low Maintenance,false
H02794,Hillcrest,711659,2798,3,4,5,1,0.17,false,false,F,9,9,2,5,9/20/22,1,B02794,759883,55-64,2,high,false,Retired,Investment,false
H04962,Hillcrest,387443,1245,2,2,13,1,0.16,false,false,D,9,9,2,5,9/20/22,3,B04962,426928,25-34,1,medium,false,Dual income,Space & Bedrooms,false
H05487,Hillcrest,1009870,4275,6,5,37,3,0.12,false,false,C,9,9,2,5,9/21/22,3,B05487,1107163,65+,1,high,false,Retired,Space & Bedrooms,false
H06914,Hillcrest,815849,3167,6,5,15,3,0.15,false,false,E,9,9,2,5,9/23/22,15,B06914,887044,45-54,4,high,true,Self-employed,Modern & Updated,true
H06499,Hillcrest,1078280,4266,6,5,24,2,0.13,false,false,C,9,9,2,5,9/23/22,94,B06499,1206126,55-64,4,high,false,Retired,Location & Schools,false
H04723,Hillcrest,731177,2766,4,4,20,2,0.1,true,false,D,9,9,2,5,9/24/22,1,B04723,835961,45-54,2,high,false,Self-employed,Modern & Updated,false
H03755,Hillcrest,627351,2412,4,4,18,2,0.23,true,false,D,9,9,2,5,9/25/22,135,B03755,697676,35-44,5,high,false,Dual income,Low Maintenance,false
H05053,Hillcrest,754392,3389,6,5,9,3,0.16,false,false,E,9,9,2,5,9/27/22,31,B05053,889137,65+,1,high,false,Full-time employed,Modern & Updated,false
H02317,Hillcrest,842759,3347,6,5,13,3,0.15,true,false,E,9,9,2,5,9/28/22,3,B02317,967330,55-64,4,high,true,Full-time employed,Space & Bedrooms,false
H07993,Hillcrest,693191,2708,4,4,2,2,0.12,false,false,F,9,9,2,5,10/1/22,32,B07993,805405,55-64,2,high,false,Self-employed,Investment,false
H00669,Hillcrest,429511,1552,3,3,3,2,0.17,false,true,F,9,9,2,5,10/4/22,21,B00669,465124,25-34,1,medium,false,Self-employed,Space & Bedrooms,false
H04397,Hillcrest,737229,3171,5,5,35,2,0.13,false,false,D,9,9,2,5,10/6/22,9,B04397,798610,45-54,2,high,false,Retired,Location & Schools,false
H02523,Hillcrest,899544,3541,6,5,20,3,0.13,false,false,C,9,9,2,5,10/7/22,53,B02523,1014715,45-54,4,high,true,Dual income,Location & Schools,false
H02182,Hillcrest,306936,1288,2,2,16,1,0.14,false,false,E,9,9,2,5,10/10/22,29,B02182,355096,55-64,2,medium,false,Self-employed,Location & Schools,false
H07037,Hillcrest,552248,1843,3,3,19,1,0.12,false,true,D,9,9,2,5,10/13/22,9,B07037,639934,65+,1,high,false,Retired,Location & Schools,false
H04908,Hillcrest,1156370,4350,6,5,14,2,0.13,true,false,D,9,9,2,5,10/15/22,1,B04908,1228282,65+,3,high,true,Full-time employed,Space & Bedrooms,false
H05549,Hillcrest,749133,3117,6,5,3,3,0.13,false,false,F,9,9,2,5,10/15/22,33,B05549,864855,25-34,2,high,false,Self-employed,Space & Bedrooms,false
H06828,Hillcrest,989325,3599,6,5,60,2,0.14,false,true,B,9,9,2,5,10/16/22,2,B06828,1150340,45-54,5,high,true,Full-time employed,Space & Bedrooms,false
H01601,Hillcrest,720771,3036,6,5,27,2,0.11,false,false,D,9,9,2,5,10/17/22,2,B01601,781702,65+,1,high,false,Retired,Investment,false
H06589,Hillcrest,912931,3641,6,5,7,3,0.1,false,false,E,9,9,2,5,10/20/22,18,B06589,1003495,35-44,4,high,false,Full-time employed,Space & Bedrooms,false
H00289,Hillcrest,623059,2419,3,3,11,1,0.11,false,true,D,9,9,2,5,10/23/22,180,B00289,723506,35-44,1,high,false,Full-time employed,Location & Schools,false
H00235,Hillcrest,384025,1670,3,3,21,1,0.14,false,false,C,9,9,2,5,10/25/22,25,B00235,410669,45-54,3,medium,true,Full-time employed,Location & Schools,false
H06441,Hillcrest,1003989,3857,6,5,59,2,0.17,false,true,A,9,9,2,5,10/27/22,1,B06441,1167938,25-34,3,high,false,Self-employed,Investment,false
H05362,Hillcrest,487651,1998,3,3,10,1,0.12,false,false,E,9,9,2,5,11/4/22,13,B05362,546533,65+,1,medium,false,Retired,Investment,false
H07499,Hillcrest,691188,2753,4,4,11,1,0.16,false,false,D,9,9,2,5,11/5/22,4,B07499,813089,65+,1,high,false,Retired,Low Maintenance,false
H01544,Hillcrest,1047371,4134,6,5,16,3,0.17,false,false,D,9,9,2,5,11/6/22,52,B01544,1199886,35-44,3,high,true,Full-time employed,Space & Bedrooms,false
H06188,Hillcrest,904632,3594,6,5,16,3,0.09,false,false,C,9,9,2,5,11/6/22,1,B06188,980173,35-44,3,high,true,Self-employed,Modern & Updated,true
H03061,Hillcrest,747464,2610,5,5,14,2,0.18,true,false,E,9,9,2,5,11/7/22,18,B03061,847138,55-64,3,high,false,Dual income,Location & Schools,false
H02286,Hillcrest,253729,800,1,1,42,2,0.29,false,false,B,9,9,2,5,11/8/22,10,B02286,279461,35-44,1,low,false,Full-time employed,Space & Bedrooms,false
H03419,Hillcrest,603867,2308,3,3,33,2,0.15,false,true,D,9,9,2,5,11/10/22,23,B03419,637816,35-44,1,high,false,Full-time employed,Modern & Updated,false
H04794,Hillcrest,857347,3268,6,5,13,2,0.09,false,false,D,9,9,2,5,11/13/22,45,B04794,950260,65+,2,high,false,Full-time employed,Modern & Updated,false
H04966,Hillcrest,863627,3465,5,5,2,2,0.17,true,false,F,9,9,2,5,11/13/22,7,B04966,979288,55-64,3,high,true,Retired,Space & Bedrooms,false
H04121,Hillcrest,731683,2653,5,5,42,2,0.12,true,false,B,9,9,2,5,11/14/22,32,B04121,854918,35-44,2,high,false,Dual income,Location & Schools,false
H01391,Hillcrest,1083966,4162,6,5,60,3,0.16,true,false,A,9,9,2,5,11/15/22,24,B01391,1276745,45-54,6,high,true,Full-time employed,Location & Schools,false
H00945,Hillcrest,695342,2519,4,4,10,1,0.17,true,false,D,9,9,2,5,11/18/22,77,B00945,731195,45-54,2,high,false,Self-employed,Space & Bedrooms,false
H06461,Hillcrest,525038,2041,4,4,21,1,0.27,true,false,D,9,9,2,5,11/19/22,2,B06461,594033,45-54,4,medium,true,Self-employed,Space & Bedrooms,false
H05157,Hillcrest,428545,1883,4,4,52,1,0.09,false,false,A,9,9,2,5,11/20/22,50,B05157,504280,35-44,3,medium,true,Full-time employed,Affordability,false
H05442,Hillcrest,592155,2521,4,4,8,1,0.11,false,false,D,9,9,2,5,11/20/22,9,B05442,696125,55-64,3,high,false,Dual income,Low Maintenance,false
H01738,Hillcrest,1196237,4500,6,5,17,3,0.11,true,false,E,9,9,2,5,11/23/22,91,B01738,1385533,45-54,4,high,false,Full-time employed,Location & Schools,false
H03735,Hillcrest,643548,2329,3,3,1,2,0.16,true,false,F,9,9,2,5,11/23/22,25,B03735,680014,45-54,2,high,false,Self-employed,Modern & Updated,false
H07557,Hillcrest,739293,2754,4,4,8,2,0.13,true,false,F,9,9,2,5,11/25/22,11,B07557,823916,35-44,2,high,false,Full-time employed,Location & Schools,false
H06692,Hillcrest,286521,800,2,2,36,2,0.27,true,true,F,9,9,2,5,11/26/22,4,B06692,332532,35-44,1,medium,false,Dual income,Affordability,false
H07389,Hillcrest,1119898,4500,6,5,18,2,0.19,false,false,D,9,9,2,5,11/27/22,17,B07389,1212896,35-44,5,high,true,Full-time employed,Location & Schools,false
H04856,Hillcrest,552568,2467,4,4,9,1,0.15,false,false,F,9,9,2,5,12/2/22,17,B04856,580551,45-54,3,medium,false,Full-time employed,Modern & Updated,false
H01296,Hillcrest,479544,1566,1,1,6,1,0.15,true,false,E,9,9,2,5,12/4/22,3,B01296,505172,45-54,1,medium,false,Full-time employed,Space & Bedrooms,false
H05919,Hillcrest,826116,3209,6,5,2,3,0.12,false,false,F,9,9,2,5,12/5/22,66,B05919,930312,45-54,3,high,true,Self-employed,Investment,false
H00639,Hillcrest,532975,2202,4,4,11,2,0.15,false,false,D,9,9,2,5,12/9/22,94,B00639,559797,35-44,2,medium,false,Full-time employed,Modern & Updated,false
H04809,Hillcrest,440677,1771,3,3,11,0,0.14,false,false,E,9,9,2,5,12/11/22,20,B04809,517965,45-54,2,medium,false,Self-employed,Modern & Updated,false
H00168,Hillcrest,561829,1963,3,3,15,1,0.13,true,false,D,9,9,2,5,12/11/22,15,B00168,633446,35-44,1,high,false,Full-time employed,Modern & Updated,false
H04881,Hillcrest,831675,3419,6,5,1,3,0.18,false,false,F,9,9,2,5,12/12/22,39,B04881,873793,35-44,3,high,true,Dual income,Location & Schools,false
H04959,Hillcrest,641774,2075,3,3,26,1,0.14,false,true,F,9,9,2,5,12/17/22,81,B04959,740260,35-44,3,high,true,Dual income,Space & Bedrooms,false
H04745,Hillcrest,1079835,4124,6,5,7,3,0.13,false,false,F,9,9,2,5,12/22/22,18,B04745,1249615,45-54,4,high,false,Full-time employed,Modern & Updated,false
H02772,Hillcrest,1030687,4159,6,5,38,3,0.13,false,false,A,9,9,2,5,12/24/22,8,B02772,1134883,55-64,1,high,false,Full-time employed,Location & Schools,false
H05212,Hillcrest,349821,1217,1,2,8,1,0.13,true,false,E,9,9,2,5,1/1/23,105,B05212,375311,35-44,1,medium,false,Dual income,Affordability,false
H07700,Hillcrest,544820,2424,4,4,5,1,0.17,false,false,F,9,9,2,5,1/2/23,21,B07700,575112,45-54,3,medium,false,Full-time employed,Location & Schools,false
H01667,Hillcrest,628888,2227,3,3,1,2,0.12,true,false,F,9,9,2,5,1/4/23,117,B01667,729463,35-44,1,high,false,Dual income,Modern & Updated,false
H04230,Hillcrest,638016,2102,3,3,11,2,0.14,true,false,D,9,9,2,5,1/4/23,5,B04230,674819,45-54,1,high,false,Dual income,Location & Schools,false
H03499,Hillcrest,875707,3592,6,5,45,2,0.14,false,false,B,9,9,2,5,1/5/23,66,B03499,920014,35-44,5,high,true,Full-time employed,Location & Schools,false
H00936,Hillcrest,778677,2923,5,5,8,2,0.16,false,true,F,9,9,2,5,1/5/23,82,B00936,891506,45-54,3,high,true,Self-employed,Investment,false
H04371,Hillcrest,400568,1749,4,4,16,0,0.12,false,false,E,9,9,2,5,1/6/23,31,B04371,455147,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H02941,Hillcrest,699750,2626,4,4,4,2,0.09,false,true,F,9,9,2,5,1/6/23,106,B02941,776230,55-64,2,high,false,Retired,Space & Bedrooms,false
H02113,Hillcrest,557917,2050,4,4,9,2,0.17,false,false,E,9,9,2,5,1/7/23,8,B02113,603402,65+,1,medium,false,Self-employed,Low Maintenance,false
H06536,Hillcrest,493282,2028,3,3,14,1,0.14,false,false,D,9,9,2,5,1/7/23,4,B06536,558565,35-44,3,medium,false,Full-time employed,Space & Bedrooms,true
H02526,Hillcrest,774041,2982,6,5,3,2,0.13,false,false,F,9,9,2,5,1/7/23,5,B02526,874913,45-54,4,high,false,Dual income,Location & Schools,false
H03764,Hillcrest,629102,2586,5,5,11,1,0.12,false,false,F,9,9,2,5,1/11/23,68,B03764,693845,45-54,3,high,false,Retired,Space & Bedrooms,false
H07262,Hillcrest,571787,2259,4,4,9,2,0.19,true,false,F,9,9,2,5,1/12/23,2,B07262,602100,55-64,2,medium,false,Retired,Space & Bedrooms,false
