house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H06548,Suburban Park,285540,1331,3,3,21,0,0.27,true,false,D,8,9,3,10,8/13/22,19,B06548,322833,45-54,3,medium,true,Full-time employed,Location & Schools,false
H07104,Suburban Park,478490,2441,4,4,10,1,0.18,false,false,F,8,9,3,10,8/13/22,33,B07104,545548,55-64,2,medium,false,Retired,Affordability,false
H01918,Suburban Park,277440,1138,2,2,8,0,0.34,false,false,E,8,9,3,10,8/14/22,3,B01918,309551,65+,1,medium,false,Retired,Low Maintenance,false
H02134,Suburban Park,449182,2483,4,4,1,1,0.21,false,false,F,8,9,3,10,8/15/22,25,B02134,499417,45-54,4,medium,true,Dual income,Modern & Updated,false
H07731,Suburban Park,675936,3332,6,5,12,2,0.35,false,false,E,8,9,3,10,8/16/22,18,B07731,764612,45-54,4,high,false,Self-employed,Investment,false
H04710,Suburban Park,491110,2229,4,4,1,1,0.29,true,false,E,8,9,3,10,8/16/22,67,B04710,542055,35-44,3,medium,true,Full-time employed,Location & Schools,false
H07489,Suburban Park,353238,1602,3,3,4,1,0.17,false,false,F,8,9,3,10,8/17/22,28,B07489,412276,35-44,2,medium,false,Self-employed,Low Maintenance,false
H06051,Suburban Park,248675,800,2,2,6,1,0.26,true,false,F,8,9,3,10,8/17/22,9,B06051,275686,65+,1,low,false,Retired,Investment,false
H05449,Suburban Park,657403,2932,5,5,5,2,0.29,true,false,F,8,9,3,10,8/19/22,39,B05449,757056,35-44,4,high,true,Full-time employed,Low Maintenance,false
H06445,Suburban Park,859961,4135,6,5,3,2,0.16,false,false,F,8,9,3,10,8/19/22,19,B06445,969194,25-34,2,high,false,Full-time employed,Location & Schools,false
H00452,Suburban Park,557417,2678,4,4,1,1,0.3,false,false,F,8,9,3,10,8/21/22,54,B00452,628787,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H03030,Suburban Park,416752,2065,3,3,1,2,0.37,false,false,F,8,9,3,10,8/21/22,11,B03030,451198,45-54,2,medium,false,Full-time employed,Space & Bedrooms,false
H01092,Suburban Park,457594,2033,3,3,9,2,0.23,false,false,F,8,9,3,10,8/21/22,28,B01092,529897,35-44,1,medium,false,Self-employed,Affordability,false
H04044,Suburban Park,413665,1736,3,3,15,1,0.3,true,false,F,8,9,3,10,8/22/22,54,B04044,447268,45-54,2,medium,false,Dual income,Affordability,false
H02692,Suburban Park,203760,800,2,2,1,2,0.27,false,false,E,8,9,3,10,8/24/22,69,B02692,230822,25-34,1,low,false,Dual income,Space & Bedrooms,false
H03109,Suburban Park,471060,2314,3,4,27,1,0.47,false,false,C,8,9,3,10,8/25/22,1,B03109,507561,55-64,3,medium,false,Full-time employed,Space & Bedrooms,false
H06736,Suburban Park,373491,1776,3,3,12,1,0.23,false,false,E,8,9,3,10,8/26/22,5,B06736,417618,45-54,2,medium,false,Dual income,Location & Schools,false
H02035,Suburban Park,298731,1466,3,3,10,1,0.54,true,false,D,8,9,3,10,8/27/22,119,B02035,319068,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H01360,Suburban Park,502701,2475,4,4,11,1,0.45,false,false,F,8,9,3,10,8/28/22,14,B01360,528726,55-64,3,medium,true,Retired,Space & Bedrooms,true
H06945,Suburban Park,925049,4500,6,5,0,2,0.17,false,false,F,8,9,3,10,8/28/22,8,B06945,984422,45-54,3,high,false,Dual income,Modern & Updated,false
H03136,Suburban Park,451131,2248,3,3,0,1,0.25,false,false,F,8,9,3,10,9/1/22,16,B03136,498941,45-54,2,medium,false,Full-time employed,Space & Bedrooms,false
H00653,Suburban Park,315297,1441,3,3,4,1,0.24,false,true,F,8,9,3,10,9/3/22,12,B00653,364566,45-54,3,medium,true,Dual income,Space & Bedrooms,false
H02097,Suburban Park,549465,2959,5,5,24,2,0.4,false,false,D,8,9,3,10,9/4/22,24,B02097,587795,45-54,3,medium,true,Full-time employed,Affordability,false
H02887,Suburban Park,482715,2265,3,3,0,1,0.46,false,false,E,8,9,3,10,9/6/22,42,B02887,534212,65+,1,medium,false,Retired,Modern & Updated,false
H04855,Suburban Park,471143,1981,2,2,9,2,0.12,false,false,E,8,9,3,10,9/6/22,26,B04855,511941,45-54,1,medium,false,Dual income,Space & Bedrooms,false
H00859,Suburban Park,533592,2593,4,4,8,1,0.46,false,false,E,8,9,3,10,9/8/22,26,B00859,591648,25-34,2,medium,false,Full-time employed,Space & Bedrooms,false
H06869,Suburban Park,419468,1469,3,3,15,2,0.41,false,false,E,8,9,3,10,9/8/22,35,B06869,458062,45-54,2,medium,false,Full-time employed,Space & Bedrooms,false
H05590,Suburban Park,879995,4188,6,5,23,3,0.17,true,false,E,8,9,3,10,9/8/22,24,B05590,1006057,45-54,4,high,true,Self-employed,Space & Bedrooms,false
H06982,Suburban Park,341925,1480,2,2,6,1,0.46,true,false,E,8,9,3,10,9/11/22,13,B06982,392533,65+,1,medium,false,Retired,Low Maintenance,false
H03438,Suburban Park,527728,2714,4,4,24,1,0.36,false,false,E,8,9,3,10,9/11/22,30,B03438,594354,55-64,2,medium,false,Full-time employed,Modern & Updated,false
H02470,Suburban Park,719117,3768,5,5,12,2,0.19,false,false,F,8,9,3,10,9/12/22,13,B02470,762236,55-64,3,high,false,Full-time employed,Low Maintenance,false
H05266,Suburban Park,461552,2121,3,3,17,1,0.63,false,false,E,8,9,3,10,9/14/22,1,B05266,514696,55-64,2,medium,false,Retired,Space & Bedrooms,false
H04800,Suburban Park,325840,1447,2,2,5,1,0.35,true,false,F,8,9,3,10,9/14/22,33,B04800,380933,35-44,2,medium,false,Full-time employed,Modern & Updated,false
H06312,Suburban Park,853000,3758,6,5,2,3,0.22,true,false,F,8,9,3,10,9/16/22,84,B06312,967725,45-54,5,high,true,Full-time employed,Location & Schools,false
H03767,Suburban Park,600746,2542,4,4,8,2,0.21,true,false,E,8,9,3,10,9/17/22,12,B03767,704683,35-44,3,high,true,Dual income,Modern & Updated,true
H05575,Suburban Park,453089,2170,3,3,4,2,0.22,true,false,F,8,9,3,10,9/17/22,3,B05575,518684,25-34,2,medium,false,Full-time employed,Affordability,false
H06246,Suburban Park,538182,2498,4,4,2,1,0.27,true,false,F,8,9,3,10,9/19/22,22,B06246,587053,45-54,2,medium,false,Full-time employed,Space & Bedrooms,false
H05645,Suburban Park,636636,2870,5,5,12,2,0.13,true,false,D,8,9,3,10,9/21/22,6,B05645,714737,35-44,2,high,false,Dual income,Space & Bedrooms,false
H05306,Suburban Park,578082,2551,5,5,14,2,0.34,true,false,D,8,9,3,10,9/22/22,45,B05306,657888,35-44,2,high,false,Full-time employed,Modern & Updated,false
H04321,Suburban Park,566264,2761,3,3,0,1,0.25,false,false,E,8,9,3,10,9/22/22,13,B04321,597405,35-44,3,medium,true,Full-time employed,Low Maintenance,false
H06357,Suburban Park,600838,2775,4,5,1,1,0.33,true,false,F,8,9,3,10,9/24/22,16,B06357,678165,25-34,2,high,false,Full-time employed,Space & Bedrooms,false
H07281,Suburban Park,172064,800,2,2,5,1,0.24,false,false,E,8,9,3,10,9/26/22,50,B07281,202939,45-54,2,low,false,Full-time employed,Space & Bedrooms,false
H03343,Suburban Park,532589,2150,4,4,0,2,0.35,true,false,E,8,9,3,10,9/26/22,105,B03343,582900,35-44,1,medium,false,Full-time employed,Location & Schools,false
H00462,Suburban Park,838635,3858,6,5,0,2,0.4,false,false,F,8,9,3,10,9/27/22,41,B00462,922177,55-64,4,high,true,Full-time employed,Location & Schools,false
H00840,Suburban Park,499829,2705,4,4,13,1,0.26,false,false,E,8,9,3,10,10/2/22,60,B00840,544851,35-44,2,medium,false,Dual income,Space & Bedrooms,false
H05606,Suburban Park,188019,800,1,1,13,2,0.35,false,false,D,8,9,3,10,10/4/22,23,B05606,206405,25-34,1,low,false,Full-time employed,Affordability,false
H00928,Suburban Park,615279,2947,5,4,13,2,0.49,false,false,E,8,9,3,10,10/5/22,37,B00928,662104,35-44,4,high,true,Full-time employed,Location & Schools,false
H04208,Suburban Park,378587,1321,2,3,8,1,0.46,true,false,E,8,9,3,10,10/6/22,37,B04208,408124,35-44,1,medium,false,Dual income,Location & Schools,false
H03446,Suburban Park,277155,1297,1,1,4,0,0.17,false,false,F,8,9,3,10,10/7/22,21,B03446,293149,35-44,1,medium,false,Dual income,Space & Bedrooms,false
H05783,Suburban Park,315296,1617,4,4,15,1,0.68,false,false,E,8,9,3,10,10/9/22,4,B05783,339122,35-44,3,medium,false,Full-time employed,Location & Schools,false
H00497,Suburban Park,530472,2090,2,3,2,2,0.21,true,false,F,8,9,3,10,10/9/22,1,B00497,602246,45-54,1,medium,false,Full-time employed,Modern & Updated,false
H05315,Suburban Park,423264,2029,4,4,18,1,0.25,false,false,B,8,9,3,10,10/12/22,41,B05315,454503,25-34,1,medium,false,Full-time employed,Modern & Updated,false
H03331,Suburban Park,457343,2076,4,4,17,1,0.27,true,false,D,8,9,3,10,10/12/22,42,B03331,506854,65+,1,medium,false,Dual income,Location & Schools,false
H07736,Suburban Park,428427,1998,3,3,17,2,0.52,false,false,E,8,9,3,10,10/12/22,1,B07736,461214,35-44,3,medium,true,Full-time employed,Space & Bedrooms,false
H06409,Suburban Park,456358,2104,2,3,10,2,0.37,false,false,F,8,9,3,10,10/13/22,58,B06409,522329,55-64,1,medium,false,Full-time employed,Affordability,false
H04479,Suburban Park,246637,1216,2,2,2,0,0.34,true,false,E,8,9,3,10,10/15/22,42,B04479,273481,35-44,1,low,false,Full-time employed,Modern & Updated,false
H03262,Suburban Park,794233,3607,6,5,10,3,0.43,true,false,F,8,9,3,10,10/15/22,14,B03262,912251,35-44,4,high,true,Full-time employed,Location & Schools,false
H07088,Suburban Park,414390,1775,3,4,14,1,0.23,false,true,E,8,9,3,10,10/15/22,25,B07088,436247,45-54,3,medium,true,Dual income,Investment,false
H02323,Suburban Park,620033,3273,6,5,9,2,0.37,false,false,F,8,9,3,10,10/17/22,5,B02323,728517,55-64,6,high,true,Full-time employed,Location & Schools,false
H07603,Suburban Park,256273,998,2,1,12,1,0.4,false,false,F,8,9,3,10,10/17/22,22,B07603,275087,25-34,1,low,false,Full-time employed,Affordability,false
H03892,Suburban Park,504900,2330,4,4,4,2,0.34,true,false,F,8,9,3,10,10/18/22,11,B03892,534981,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H01192,Suburban Park,566190,2348,3,3,1,2,0.33,false,false,F,8,9,3,10,10/18/22,58,B01192,619169,35-44,1,medium,false,Full-time employed,Affordability,false
H07469,Suburban Park,531809,2618,5,5,0,2,0.23,false,false,F,8,9,3,10,10/22/22,27,B07469,592102,55-64,2,medium,false,Self-employed,Location & Schools,false
H00553,Suburban Park,492796,2366,4,4,9,2,0.55,false,false,F,8,9,3,10,10/22/22,41,B00553,543988,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H06857,Suburban Park,234230,946,1,1,46,1,0.4,false,false,B,8,9,3,10,10/22/22,22,B06857,254681,25-34,1,low,false,Full-time employed,Space & Bedrooms,false
H01784,Suburban Park,582466,2559,5,5,16,1,0.42,true,false,D,8,9,3,10,10/24/22,61,B01784,643808,35-44,3,high,true,Full-time employed,Location & Schools,false
H03294,Suburban Park,409650,1937,2,2,19,1,0.39,true,false,E,8,9,3,10,10/24/22,28,B03294,465679,45-54,1,medium,false,Full-time employed,Investment,false
H07942,Suburban Park,378857,2181,3,3,33,2,0.49,false,false,C,8,9,3,10,10/25/22,41,B07942,426474,35-44,1,medium,false,Full-time employed,Space & Bedrooms,false
H04165,Suburban Park,382558,1603,3,3,13,1,0.25,true,false,E,8,9,3,10,10/25/22,10,B04165,444730,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H04285,Suburban Park,670938,3095,6,5,12,3,0.56,false,false,E,8,9,3,10,10/26/22,7,B04285,769415,45-54,3,high,true,Dual income,Location & Schools,false
H04480,Suburban Park,218259,867,1,1,16,1,0.24,false,true,F,8,9,3,10,10/27/22,11,B04480,240673,35-44,2,low,false,Dual income,Modern & Updated,false
H05013,Suburban Park,442125,2207,4,3,2,2,0.49,false,false,F,8,9,3,10,10/27/22,1,B05013,501757,35-44,3,medium,true,Full-time employed,Location & Schools,false
H07741,Suburban Park,724912,3519,6,5,21,3,0.37,false,false,D,8,9,3,10,10/28/22,38,B07741,769474,35-44,4,high,true,Self-employed,Location & Schools,false
H06386,Suburban Park,525300,2219,3,4,14,2,0.25,false,false,F,8,9,3,10,11/1/22,33,B06386,617510,55-64,3,medium,true,Retired,Location & Schools,false
H04765,Suburban Park,524654,2076,3,4,5,2,0.17,true,false,F,8,9,3,10,11/6/22,8,B04765,600811,25-34,1,medium,false,Dual income,Modern & Updated,true
H01299,Suburban Park,444341,2229,4,4,32,2,0.23,false,false,B,8,9,3,10,11/8/22,18,B01299,515002,25-34,1,medium,false,Full-time employed,Affordability,false
H01876,Suburban Park,729417,3732,6,5,8,3,0.81,false,false,F,8,9,3,10,11/8/22,63,B01876,826131,55-64,3,high,true,Retired,Space & Bedrooms,false
H01864,Suburban Park,905272,4500,6,5,10,2,0.52,true,false,F,8,9,3,10,11/10/22,43,B01864,984861,65+,1,high,false,Self-employed,Low Maintenance,false
H03089,Suburban Park,511786,2238,3,4,10,1,0.15,false,false,D,8,9,3,10,11/10/22,40,B03089,601925,35-44,2,medium,false,Dual income,Space & Bedrooms,false
H02049,Suburban Park,238095,980,1,1,14,1,0.29,false,false,E,8,9,3,10,11/10/22,180,B02049,258464,25-34,1,low,false,Full-time employed,Modern & Updated,false
H07096,Suburban Park,485655,1689,2,2,2,1,0.54,true,false,F,8,9,3,10,11/11/22,135,B07096,552062,35-44,1,medium,false,Full-time employed,Location & Schools,false
H00055,Suburban Park,851495,4292,6,5,8,3,0.15,false,false,F,8,9,3,10,11/13/22,45,B00055,913247,45-54,4,high,false,Full-time employed,Location & Schools,false
H05131,Suburban Park,185324,800,2,1,17,0,0.42,false,false,D,8,9,3,10,11/15/22,44,B05131,208785,35-44,2,low,false,Self-employed,Modern & Updated,true
H03611,Suburban Park,395174,1695,3,3,7,1,0.31,false,false,F,8,9,3,10,11/19/22,30,B03611,443962,45-54,1,medium,false,Self-employed,Space & Bedrooms,false
H04386,Suburban Park,416095,2111,3,3,15,2,0.29,false,false,E,8,9,3,10,11/20/22,29,B04386,438671,35-44,3,medium,false,Dual income,Affordability,false
H05143,Suburban Park,267282,1090,2,1,0,1,0.52,true,false,F,8,9,3,10,11/20/22,20,B05143,289596,55-64,2,medium,false,Full-time employed,Location & Schools,false
H06430,Suburban Park,630931,2863,5,5,4,2,0.35,true,false,F,8,9,3,10,11/21/22,29,B06430,736235,55-64,3,high,false,Retired,Modern & Updated,true
H03185,Suburban Park,462118,2199,3,3,17,1,0.87,false,false,F,8,9,3,10,11/22/22,22,B03185,542167,45-54,2,medium,false,Dual income,Affordability,true
H03210,Suburban Park,328086,1422,3,3,0,1,0.2,false,false,F,8,9,3,10,11/23/22,124,B03210,365251,45-54,2,medium,false,Self-employed,Investment,false
H02262,Suburban Park,484101,2535,4,4,23,1,0.56,true,false,D,8,9,3,10,11/23/22,20,B02262,539942,45-54,2,medium,false,Dual income,Modern & Updated,false
H00261,Suburban Park,451911,2171,5,5,9,2,0.28,false,false,D,8,9,3,10,11/23/22,75,B00261,515956,45-54,1,medium,false,Full-time employed,Low Maintenance,false
H04337,Suburban Park,479497,1929,3,3,8,2,0.26,true,false,F,8,9,3,10,11/24/22,6,B04337,564195,35-44,2,medium,false,Dual income,Modern & Updated,true
H03139,Suburban Park,191153,800,1,1,4,2,0.37,false,false,F,8,9,3,10,11/25/22,35,B03139,217211,35-44,1,low,false,Self-employed,Location & Schools,false
H04001,Suburban Park,872658,4058,6,5,1,2,0.33,false,false,D,8,9,3,10,11/28/22,1,B04001,994529,45-54,4,high,true,Dual income,Location & Schools,false
H00104,Suburban Park,724100,3558,6,5,1,2,0.58,false,false,F,8,9,3,10,12/1/22,17,B00104,824810,45-54,5,high,false,Full-time employed,Modern & Updated,false
H05126,Suburban Park,384495,1811,3,3,11,2,0.26,false,false,E,8,9,3,10,12/1/22,73,B05126,440412,45-54,2,medium,false,Full-time employed,Affordability,false
H06608,Suburban Park,464604,2384,4,4,18,1,0.38,false,true,F,8,9,3,10,12/2/22,61,B06608,507343,45-54,2,medium,false,Full-time employed,Modern & Updated,false
H01180,Suburban Park,499585,2614,4,4,2,1,0.2,false,false,F,8,9,3,10,12/5/22,45,B01180,584383,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H04529,Suburban Park,701007,3648,6,5,13,2,0.47,false,false,E,8,9,3,10,12/6/22,24,B04529,784088,35-44,5,high,true,Self-employed,Space & Bedrooms,false
H00415,Suburban Park,708579,3297,5,5,8,3,0.21,true,false,E,8,9,3,10,12/8/22,31,B00415,810195,55-64,3,high,true,Self-employed,Location & Schools,false
H00426,Suburban Park,505051,2144,4,4,4,2,0.28,false,false,F,8,9,3,10,12/8/22,11,B00426,577573,35-44,2,medium,false,Full-time employed,Investment,false
H04596,Suburban Park,390723,1723,3,3,5,0,0.89,false,false,D,8,9,3,10,12/8/22,2,B04596,418000,55-64,2,medium,false,Full-time employed,Affordability,false
H03948,Suburban Park,512395,2352,4,4,10,1,0.35,false,false,E,8,9,3,10,12/10/22,23,B03948,591690,35-44,2,medium,false,Full-time employed,Location & Schools,true
H04923,Suburban Park,625665,3126,5,5,6,2,0.2,false,false,E,8,9,3,10,12/12/22,1,B04923,666858,45-54,3,high,true,Self-employed,Location & Schools,false
H01661,Suburban Park,362879,1639,2,2,30,1,0.23,false,false,C,8,9,3,10,12/15/22,21,B01661,422217,45-54,2,medium,false,Self-employed,Low Maintenance,false
H03554,Suburban Park,710007,2883,6,5,24,2,0.32,true,false,E,8,9,3,10,12/15/22,61,B03554,801248,55-64,4,high,true,Full-time employed,Space & Bedrooms,false
H06477,Suburban Park,190744,800,1,1,6,0,0.37,true,false,E,8,9,3,10,12/16/22,20,B06477,215816,35-44,1,low,false,Full-time employed,Modern & Updated,false
H00302,Suburban Park,528578,2729,5,5,5,2,0.34,false,false,D,8,9,3,10,12/18/22,16,B00302,584072,35-44,4,medium,true,Full-time employed,Location & Schools,false
H01269,Suburban Park,333217,1362,1,1,0,1,0.18,false,false,F,8,9,3,10,12/18/22,50,B01269,361074,35-44,1,medium,false,Full-time employed,Location & Schools,false
H07771,Suburban Park,352161,1485,3,3,6,1,0.49,true,true,F,8,9,3,10,12/19/22,40,B07771,411250,45-54,2,medium,false,Self-employed,Space & Bedrooms,false
H00757,Suburban Park,794638,4117,6,5,19,2,0.38,false,false,F,8,9,3,10,12/20/22,91,B00757,850457,55-64,5,high,false,Self-employed,Space & Bedrooms,false
H05389,Suburban Park,410765,1828,3,3,4,1,0.36,true,false,F,8,9,3,10,12/23/22,33,B05389,442687,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H04288,Suburban Park,417868,2011,3,3,0,2,0.26,false,false,E,8,9,3,10,12/27/22,24,B04288,446597,45-54,2,medium,false,Full-time employed,Space & Bedrooms,false
H01933,Suburban Park,704300,3304,5,5,3,3,0.52,false,false,F,8,9,3,10,12/28/22,17,B01933,743406,35-44,4,high,true,Dual income,Affordability,false
H04308,Suburban Park,411485,1737,3,3,1,0,0.18,true,false,F,8,9,3,10,1/1/23,20,B04308,450798,45-54,3,medium,false,Full-time employed,Affordability,false
H06079,Suburban Park,463675,2276,3,3,8,2,0.3,false,false,E,8,9,3,10,1/2/23,89,B06079,532871,25-34,2,medium,false,Dual income,Affordability,false
H06600,Suburban Park,451364,2255,4,4,15,2,0.2,true,false,F,8,9,3,10,1/2/23,98,B06600,507784,25-34,1,medium,false,Dual income,Low Maintenance,false
H06568,Suburban Park,319371,1321,2,2,3,1,0.3,false,false,F,8,9,3,10,1/3/23,50,B06568,374462,25-34,1,medium,false,Full-time employed,Modern & Updated,false
H07682,Suburban Park,542653,2282,5,5,22,1,0.25,true,false,D,8,9,3,10,1/7/23,14,B07682,611791,35-44,3,medium,true,Full-time employed,Low Maintenance,false
H05103,Suburban Park,605395,2691,4,4,0,2,0.63,false,false,F,8,9,3,10,1/7/23,7,B05103,661833,55-64,3,high,true,Self-employed,Location & Schools,false
H01250,Suburban Park,844598,4084,6,5,2,2,0.26,false,false,F,8,9,3,10,1/9/23,25,B01250,950596,35-44,4,high,true,Dual income,Space & Bedrooms,false
H06580,Suburban Park,292382,800,2,2,51,2,0.22,true,false,A,8,9,3,10,1/9/23,15,B06580,339992,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H02246,Suburban Park,701334,3415,5,5,26,2,0.59,false,false,E,8,9,3,10,1/9/23,13,B02246,800506,25-34,1,high,false,Self-employed,Low Maintenance,false
H06635,Suburban Park,641438,3221,5,5,10,3,0.18,false,false,F,8,9,3,10,1/9/23,52,B06635,745882,65+,2,high,false,Retired,Low Maintenance,false
H03889,Suburban Park,400692,1588,2,2,9,0,0.3,false,false,E,8,9,3,10,1/10/23,15,B03889,435982,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H02594,Suburban Park,877482,4201,6,5,25,2,0.29,false,false,E,8,9,3,10,1/11/23,9,B02594,1007901,55-64,4,high,false,Self-employed,Modern & Updated,false
H05046,Suburban Park,685225,3565,5,5,6,3,0.26,false,false,F,8,9,3,10,1/11/23,34,B05046,746336,55-64,4,high,true,Dual income,Location & Schools,false
H01176,Suburban Park,464782,2523,5,5,13,1,0.51,false,false,F,8,9,3,10,1/12/23,17,B01176,505935,35-44,3,medium,false,Dual income,Location & Schools,false
H07766,Suburban Park,315869,1490,1,1,8,1,0.5,false,false,F,8,9,3,10,1/12/23,72,B07766,365036,45-54,1,medium,false,Dual income,Space & Bedrooms,false
H07180,Suburban Park,442255,1780,3,3,12,0,0.12,true,false,D,8,9,3,10,1/13/23,22,B07180,492382,25-34,2,medium,false,Full-time employed,Affordability,false
H01415,Suburban Park,363195,1699,3,3,3,1,0.32,false,false,D,8,9,3,10,1/13/23,9,B01415,385499,45-54,1,medium,false,Self-employed,Space & Bedrooms,false
H07523,Suburban Park,844769,4206,6,5,3,2,0.34,false,true,F,8,9,3,10,1/14/23,25,B07523,890637,35-44,4,high,true,Full-time employed,Space & Bedrooms,false
H05102,Suburban Park,277958,1367,2,2,27,2,0.31,false,false,E,8,9,3,10,1/16/23,13,B05102,300548,45-54,1,medium,false,Self-employed,Location & Schools,false
H07322,Suburban Park,617443,3016,5,5,0,2,0.34,true,false,F,8,9,3,10,1/17/23,28,B07322,667183,45-54,3,high,true,Full-time employed,Location & Schools,false
H02845,Suburban Park,457093,2121,4,4,18,1,0.26,false,false,F,8,9,3,10,1/18/23,19,B02845,529262,35-44,3,medium,true,Full-time employed,Space & Bedrooms,false
H02351,Suburban Park,549710,2856,5,5,30,2,0.73,false,false,D,8,9,3,10,1/18/23,30,B02351,618485,45-54,2,medium,false,Self-employed,Location & Schools,false
H06437,Suburban Park,924290,4408,6,5,21,3,0.21,true,false,E,8,9,3,10,1/18/23,3,B06437,986746,45-54,4,high,true,Dual income,Modern & Updated,false
H01657,Suburban Park,512979,2429,5,5,6,1,0.67,true,false,F,8,9,3,10,1/18/23,24,B01657,551881,45-54,4,medium,true,Self-employed,Space & Bedrooms,true
H05501,Suburban Park,436995,1881,4,4,4,2,0.31,true,false,F,8,9,3,10,1/18/23,55,B05501,500169,25-34,1,medium,false,Full-time employed,Low Maintenance,false
H02118,Suburban Park,432719,1884,3,3,2,2,0.28,false,false,E,8,9,3,10,1/19/23,106,B02118,478891,25-34,1,medium,false,Full-time employed,Investment,false
H04304,Suburban Park,224933,800,1,1,15,2,0.43,false,false,F,8,9,3,10,1/21/23,34,B04304,244844,25-34,1,low,false,Full-time employed,Affordability,false
H02270,Suburban Park,531570,2719,5,5,1,1,0.29,false,false,E,8,9,3,10,1/21/23,12,B02270,569272,25-34,1,medium,false,Full-time employed,Modern & Updated,false
H00094,Suburban Park,652942,3080,5,5,10,2,0.41,false,false,F,8,9,3,10,1/24/23,105,B00094,697559,55-64,3,high,false,Full-time employed,Location & Schools,false
H05574,Suburban Park,226071,963,3,3,7,1,0.34,false,false,E,8,9,3,10,1/24/23,39,B05574,259251,35-44,1,low,false,Dual income,Space & Bedrooms,false
H06231,Suburban Park,628462,2591,4,4,7,2,0.42,false,true,F,8,9,3,10,1/24/23,52,B06231,695801,55-64,2,high,false,Retired,Location & Schools,false
H00849,Suburban Park,652888,2969,5,5,47,2,0.12,false,false,A,8,9,3,10,1/24/23,3,B00849,760830,45-54,4,high,true,Full-time employed,Location & Schools,false
H07875,Suburban Park,687028,3699,5,5,40,2,0.23,false,false,A,8,9,3,10,1/25/23,89,B07875,785189,55-64,3,high,false,Retired,Location & Schools,false
H04689,Suburban Park,494888,2258,5,5,8,1,0.31,true,false,F,8,9,3,10,1/27/23,10,B04689,574093,35-44,3,medium,true,Dual income,Modern & Updated,false
H05677,Suburban Park,556292,2670,5,5,8,1,0.51,false,false,E,8,9,3,10,2/2/23,2,B05677,588164,25-34,3,medium,true,Full-time employed,Low Maintenance,false
H03269,Suburban Park,449043,2005,5,4,3,1,0.28,false,false,F,8,9,3,10,2/2/23,37,B03269,473912,35-44,3,medium,true,Full-time employed,Location & Schools,false
H04912,Suburban Park,644997,2870,5,5,0,2,0.26,true,false,F,8,9,3,10,2/4/23,16,B04912,752202,45-54,3,high,false,Self-employed,Location & Schools,false
H03065,Suburban Park,407753,2053,3,3,23,2,0.21,false,false,C,8,9,3,10,2/4/23,118,B03065,464818,35-44,2,medium,false,Dual income,Affordability,false
H05902,Suburban Park,577096,2783,6,5,5,2,0.4,true,false,E,8,9,3,10,2/4/23,34,B05902,646689,45-54,5,high,true,Full-time employed,Space & Bedrooms,false
H05367,Suburban Park,508333,2258,3,3,12,2,0.2,false,false,C,8,9,3,10,2/4/23,24,B05367,534701,35-44,3,medium,false,Full-time employed,Affordability,false
H04157,Suburban Park,488479,1956,3,4,4,1,0.25,true,false,F,8,9,3,10,2/5/23,17,B04157,567407,35-44,3,medium,true,Full-time employed,Space & Bedrooms,false
H00147,Suburban Park,226477,800,1,1,4,1,0.48,true,false,E,8,9,3,10,2/5/23,32,B00147,264681,55-64,1,low,false,Self-employed,Space & Bedrooms,false
H04698,Suburban Park,399580,2088,3,3,19,2,0.46,false,false,D,8,9,3,10,2/7/23,81,B04698,425045,25-34,1,medium,false,Full-time employed,Affordability,false
H02133,Suburban Park,431066,2085,3,3,7,2,0.33,false,false,F,8,9,3,10,2/8/23,56,B02133,466388,25-34,1,medium,false,Dual income,Location & Schools,false
H07416,Suburban Park,628957,3090,4,4,12,2,0.23,false,false,F,8,9,3,10,2/11/23,1,B07416,678484,35-44,2,high,false,Full-time employed,Modern & Updated,false
H04115,Suburban Park,657298,3500,6,5,42,3,0.37,false,false,C,8,9,3,10,2/13/23,20,B04115,767689,35-44,5,high,false,Full-time employed,Investment,false
H03274,Suburban Park,307740,1580,2,3,14,1,0.25,false,false,F,8,9,3,10,2/13/23,36,B03274,334923,45-54,1,medium,false,Dual income,Location & Schools,false
H07937,Suburban Park,692607,3247,5,5,28,2,0.42,false,false,C,8,9,3,10,2/15/23,12,B07937,735765,55-64,1,high,false,Retired,Space & Bedrooms,false
H01966,Suburban Park,334400,1378,3,3,13,2,0.17,true,false,F,8,9,3,10,2/19/23,27,B01966,387188,35-44,3,medium,true,Dual income,Space & Bedrooms,false
