house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H06944,Downtown,405877,1826,3,3,4,1,0.07,false,false,F,9,7,6,0,9/4/22,7,B06944,440089,25-34,1,medium,false,Self-employed,Affordability,false
H06330,Downtown,580052,2535,4,4,5,2,0.14,false,false,F,9,7,6,0,9/4/22,19,B06330,615334,55-64,3,medium,false,Full-time employed,Space & Bedrooms,false
H02978,Downtown,606812,2326,4,4,4,2,0.31,true,false,D,9,7,6,0,9/6/22,57,B02978,645003,55-64,1,high,false,Self-employed,Low Maintenance,false
H07870,Downtown,915290,4128,6,5,0,2,0.33,false,false,F,9,7,6,0,9/8/22,27,B07870,1076701,55-64,4,high,true,Full-time employed,Space & Bedrooms,false
H04412,Downtown,120000,800,3,2,34,0,0.12,false,false,B,9,7,6,0,9/10/22,78,B04412,131080,25-34,1,low,false,Full-time employed,Space & Bedrooms,false
H04892,Downtown,401826,2011,4,3,31,1,0.13,false,false,B,9,7,6,0,9/13/22,19,B04892,466142,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H03318,Downtown,422092,1979,5,4,3,2,0.17,false,false,E,9,7,6,0,9/16/22,1,B03318,466584,45-54,3,medium,false,Self-employed,Space & Bedrooms,false
H06121,Downtown,291869,1394,3,2,15,1,0.2,false,false,D,9,7,6,0,9/18/22,7,B06121,333164,35-44,2,medium,false,Dual income,Modern & Updated,false
H03385,Downtown,146022,800,1,1,25,1,0.23,false,false,D,9,7,6,0,9/20/22,22,B03385,162688,25-34,1,low,false,Dual income,Space & Bedrooms,false
H05384,Downtown,764089,3157,5,5,10,2,0.26,true,false,E,9,7,6,0,9/20/22,6,B05384,805104,45-54,4,high,true,Full-time employed,Space & Bedrooms,false
H07315,Downtown,653239,3009,5,5,9,2,0.06,false,false,D,9,7,6,0,9/21/22,19,B07315,718868,35-44,3,high,true,Full-time employed,Space & Bedrooms,false
H03809,Downtown,473054,1929,3,3,1,1,0.13,true,false,F,9,7,6,0,9/22/22,32,B03809,550461,25-34,1,medium,false,Dual income,Location & Schools,false
H06922,Downtown,544581,2473,4,5,60,1,0.17,false,false,A,9,7,6,0,9/23/22,12,B06922,587155,55-64,1,medium,false,Dual income,Affordability,false
H06755,Downtown,531738,2259,4,4,33,2,0.12,true,true,C,9,7,6,0,9/27/22,17,B06755,599849,45-54,2,medium,false,Full-time employed,Affordability,false
H01202,Downtown,596040,2741,5,5,5,1,0.14,false,false,F,9,7,6,0,9/28/22,27,B01202,666738,45-54,4,high,true,Self-employed,Space & Bedrooms,false
H01622,Downtown,819721,3954,6,5,22,3,0.23,false,false,E,9,7,6,0,9/28/22,1,B01622,931070,35-44,3,high,true,Dual income,Space & Bedrooms,false
H00375,Downtown,601340,2671,4,4,59,2,0.14,true,false,A,9,7,6,0,10/2/22,4,B00375,708887,35-44,2,high,false,Full-time employed,Low Maintenance,false
H03669,Downtown,338704,1709,3,3,5,0,0.13,false,false,F,9,7,6,0,10/4/22,55,B03669,372228,35-44,2,medium,false,Self-employed,Affordability,false
H00587,Downtown,475686,1994,4,3,11,2,0.16,true,false,F,9,7,6,0,10/4/22,3,B00587,539771,25-34,2,medium,false,Dual income,Affordability,false
H06484,Downtown,820299,3604,6,5,10,2,0.17,false,false,E,9,7,6,0,10/9/22,7,B06484,880736,35-44,3,high,true,Self-employed,Space & Bedrooms,false
H03264,Downtown,651153,2745,5,5,1,2,0.21,false,false,F,9,7,6,0,10/10/22,25,B03264,748954,65+,1,high,false,Retired,Affordability,false
H07843,Downtown,302206,1294,2,2,4,0,0.12,true,false,E,9,7,6,0,10/10/22,101,B07843,337513,35-44,1,medium,false,Full-time employed,Affordability,false
H06134,Downtown,499914,2386,4,4,54,1,0.06,false,false,B,9,7,6,0,10/12/22,31,B06134,534147,25-34,1,medium,false,Full-time employed,Affordability,false
H05625,Downtown,1019558,4500,6,5,7,2,0.12,true,false,E,9,7,6,0,10/16/22,30,B05625,1116666,45-54,4,high,true,Full-time employed,Affordability,false
H01781,Downtown,439435,2100,4,3,36,1,0.16,false,true,D,9,7,6,0,10/16/22,40,B01781,476768,25-34,2,medium,false,Full-time employed,Modern & Updated,true
H01073,Downtown,750193,3119,4,4,4,2,0.15,false,false,E,9,7,6,0,10/16/22,9,B01073,842874,45-54,4,high,true,Retired,Location & Schools,false
H03926,Downtown,676241,2728,5,5,2,2,0.19,false,true,F,9,7,6,0,10/18/22,65,B03926,743355,35-44,3,high,true,Full-time employed,Location & Schools,false
H00459,Downtown,704634,3476,5,5,58,2,0.14,false,false,A,9,7,6,0,10/18/22,132,B00459,809357,35-44,3,high,false,Dual income,Space & Bedrooms,false
H01234,Downtown,359348,1542,4,3,28,1,0.19,false,false,C,9,7,6,0,10/19/22,6,B01234,406292,25-34,1,medium,false,Self-employed,Affordability,false
H04839,Downtown,244591,1451,3,2,60,1,0.16,false,false,B,9,7,6,0,10/23/22,3,B04839,267475,45-54,2,low,false,Full-time employed,Modern & Updated,false
H07789,Downtown,655568,2623,4,4,11,1,0.21,true,false,D,9,7,6,0,10/25/22,39,B07789,768463,55-64,3,high,true,Full-time employed,Investment,false
H07639,Downtown,791036,3264,6,5,9,2,0.11,true,false,E,9,7,6,0,10/28/22,3,B07639,913094,45-54,5,high,true,Full-time employed,Low Maintenance,false
H06076,Downtown,256487,800,1,1,49,1,0.09,true,false,B,9,7,6,0,10/28/22,3,B06076,294644,45-54,1,medium,false,Dual income,Affordability,true
H06572,Downtown,560874,2713,5,5,28,2,0.12,false,false,D,9,7,6,0,11/4/22,15,B06572,625269,25-34,2,medium,false,Full-time employed,Space & Bedrooms,false
H00291,Downtown,1006203,4139,6,5,4,2,0.13,true,false,E,9,7,6,0,11/4/22,13,B00291,1162255,55-64,4,high,true,Retired,Space & Bedrooms,false
H06351,Downtown,996548,4179,6,5,44,2,0.18,false,true,C,9,7,6,0,11/6/22,53,B06351,1170068,35-44,5,high,true,Dual income,Location & Schools,true
H05859,Downtown,457435,2216,4,4,12,1,0.3,false,false,E,9,7,6,0,11/9/22,37,B05859,507950,35-44,2,medium,false,Full-time employed,Location & Schools,false
H01726,Downtown,631325,2701,4,4,35,2,0.16,true,false,C,9,7,6,0,11/10/22,105,B01726,733965,35-44,2,high,false,Dual income,Location & Schools,false
H01265,Downtown,477354,2274,3,3,15,1,0.11,false,false,D,9,7,6,0,11/10/22,3,B01265,545154,65+,1,medium,false,Retired,Location & Schools,false
H05294,Downtown,884109,3524,5,5,6,2,0.17,false,true,F,9,7,6,0,11/13/22,9,B05294,996592,25-34,2,high,false,Full-time employed,Space & Bedrooms,true
H04677,Downtown,856835,3751,6,5,12,2,0.19,true,false,E,9,7,6,0,11/13/22,35,B04677,967488,45-54,3,high,false,Full-time employed,Modern & Updated,false
H07442,Downtown,312562,1372,2,2,25,1,0.11,false,false,E,9,7,6,0,11/16/22,40,B07442,331646,35-44,2,medium,false,Full-time employed,Low Maintenance,false
H00245,Downtown,207365,1028,2,2,17,2,0.1,false,false,E,9,7,6,0,11/18/22,1,B00245,234278,55-64,1,low,false,Dual income,Affordability,false
H06801,Downtown,606844,2753,4,4,17,2,0.11,false,false,E,9,7,6,0,11/19/22,31,B06801,663543,25-34,2,high,false,Full-time employed,Affordability,false
H03008,Downtown,780645,3693,6,5,1,2,0.16,true,false,F,9,7,6,0,11/21/22,37,B03008,873014,25-34,2,high,false,Full-time employed,Space & Bedrooms,false
H05566,Downtown,239394,800,1,1,0,0,0.18,true,false,F,9,7,6,0,11/22/22,17,B05566,270403,55-64,1,low,false,Dual income,Modern & Updated,true
H07801,Downtown,875906,3664,6,5,8,2,0.2,true,false,D,9,7,6,0,11/28/22,37,B07801,952183,55-64,4,high,false,Retired,Space & Bedrooms,false
H04382,Downtown,746858,3434,6,5,2,2,0.12,false,false,E,9,7,6,0,12/1/22,4,B04382,817324,45-54,3,high,true,Full-time employed,Investment,false
H01203,Downtown,425662,1959,3,3,34,1,0.21,false,false,C,9,7,6,0,12/1/22,73,B01203,466944,45-54,2,medium,false,Full-time employed,Location & Schools,false
H00312,Downtown,935490,4500,6,5,9,2,0.1,false,false,F,9,7,6,0,12/3/22,24,B00312,1086360,55-64,5,high,false,Self-employed,Modern & Updated,false
H03140,Downtown,594462,2383,3,3,25,1,0.16,true,false,C,9,7,6,0,12/3/22,17,B03140,645441,35-44,2,high,false,Full-time employed,Modern & Updated,true
H01697,Downtown,995573,4325,6,5,58,2,0.18,false,false,A,9,7,6,0,12/5/22,134,B01697,1079433,25-34,2,high,false,Dual income,Location & Schools,false
H06926,Downtown,254864,1302,2,2,3,2,0.13,false,false,F,9,7,6,0,12/13/22,8,B06926,288971,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H07542,Downtown,582349,2658,4,4,3,2,0.1,true,false,F,9,7,6,0,12/16/22,47,B07542,642592,35-44,2,high,false,Dual income,Location & Schools,false
H03067,Downtown,783523,3634,5,5,29,3,0.14,false,false,D,9,7,6,0,12/19/22,10,B03067,909317,45-54,4,high,true,Full-time employed,Affordability,true
H06153,Downtown,453558,2207,4,3,1,1,0.08,false,false,E,9,7,6,0,12/23/22,1,B06153,527593,55-64,1,medium,false,Full-time employed,Affordability,false
H05415,Downtown,671438,3018,5,5,1,2,0.15,false,false,D,9,7,6,0,12/24/22,6,B05415,751363,35-44,4,high,true,Dual income,Space & Bedrooms,false
H00408,Downtown,500851,2343,4,4,25,2,0.14,false,false,E,9,7,6,0,12/26/22,58,B00408,537088,45-54,2,medium,false,Dual income,Space & Bedrooms,true
H01195,Downtown,515977,2113,5,4,13,2,0.15,false,false,E,9,7,6,0,12/28/22,4,B01195,581030,45-54,2,medium,false,Full-time employed,Location & Schools,false
H07266,Downtown,409363,1762,2,2,60,1,0.17,false,true,A,9,7,6,0,1/4/23,2,B07266,465781,25-34,1,medium,false,Dual income,Location & Schools,true
H01904,Downtown,504054,2184,3,3,20,2,0.12,false,true,F,9,7,6,0,1/4/23,33,B01904,556433,35-44,1,medium,false,Dual income,Affordability,false
H03383,Downtown,493661,1844,4,4,60,2,0.17,true,true,A,9,7,6,0,1/5/23,170,B03383,563760,45-54,2,medium,false,Full-time employed,Affordability,false
H01494,Downtown,826125,3857,6,5,35,2,0.18,false,false,C,9,7,6,0,1/9/23,79,B01494,876671,65+,2,high,false,Retired,Location & Schools,false
H06346,Downtown,542694,2174,4,3,41,2,0.15,false,false,C,9,7,6,0,1/10/23,32,B06346,592909,55-64,1,medium,false,Self-employed,Space & Bedrooms,false
H06588,Downtown,471860,1988,4,4,48,2,0.07,true,true,C,9,7,6,0,1/11/23,22,B06588,497958,45-54,3,medium,true,Retired,Investment,false
H02511,Downtown,581285,2726,5,4,18,1,0.14,false,false,D,9,7,6,0,1/12/23,65,B02511,630751,45-54,4,high,true,Self-employed,Space & Bedrooms,false
H06008,Downtown,1007735,4500,6,5,60,2,0.11,true,false,A,9,7,6,0,1/15/23,46,B06008,1069584,65+,1,high,false,Retired,Low Maintenance,false
H02612,Downtown,678951,2927,5,5,6,2,0.21,false,false,F,9,7,6,0,1/16/23,14,B02612,794904,45-54,2,high,false,Dual income,Space & Bedrooms,false
H01160,Downtown,576254,2607,5,5,26,2,0.07,false,true,F,9,7,6,0,1/19/23,1,B01160,633850,35-44,4,high,true,Self-employed,Location & Schools,false
H00978,Downtown,795054,3425,6,5,15,3,0.15,true,false,E,9,7,6,0,1/19/23,47,B00978,836425,45-54,4,high,true,Self-employed,Location & Schools,false
H03224,Downtown,380186,1804,4,4,4,1,0.16,false,false,F,9,7,6,0,1/21/23,23,B03224,429290,65+,1,medium,false,Retired,Space & Bedrooms,false
H01789,Downtown,292531,1568,3,2,39,1,0.14,false,false,B,9,7,6,0,1/28/23,22,B01789,329935,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H02284,Downtown,750519,3208,4,4,10,2,0.13,false,false,F,9,7,6,0,2/1/23,17,B02284,839666,65+,1,high,false,Dual income,Location & Schools,false
H07651,Downtown,1036251,4456,6,5,6,2,0.17,false,false,F,9,7,6,0,2/2/23,94,B07651,1178867,55-64,3,high,false,Full-time employed,Space & Bedrooms,false
H02132,Downtown,845694,3395,6,5,45,3,0.18,true,false,B,9,7,6,0,2/5/23,17,B02132,983665,55-64,3,high,true,Dual income,Affordability,false
H06511,Downtown,648207,2813,3,4,3,1,0.13,true,false,F,9,7,6,0,2/8/23,9,B06511,759679,45-54,1,high,false,Full-time employed,Location & Schools,false
H00515,Downtown,128549,800,1,1,25,1,0.22,false,false,C,9,7,6,0,2/12/23,1,B00515,145123,25-34,1,low,false,Full-time employed,Affordability,false
H07915,Downtown,668558,2674,6,5,5,1,0.15,false,true,F,9,7,6,0,2/16/23,50,B07915,773071,55-64,3,high,true,Full-time employed,Modern & Updated,false
H06498,Downtown,963436,4279,6,5,6,3,0.15,true,false,F,9,7,6,0,2/17/23,17,B06498,1061336,45-54,3,high,true,Dual income,Location & Schools,true
H06376,Downtown,714285,3143,5,5,13,2,0.23,false,false,E,9,7,6,0,2/17/23,85,B06376,815006,25-34,2,high,false,Self-employed,Investment,false
H03663,Downtown,908481,4260,6,5,1,2,0.19,false,false,F,9,7,6,0,2/18/23,16,B03663,981291,45-54,4,high,false,Full-time employed,Modern & Updated,false
H05593,Downtown,475719,2244,4,4,1,1,0.18,false,false,F,9,7,6,0,2/22/23,36,B05593,553448,35-44,2,medium,false,Dual income,Affordability,false
H03088,Downtown,775225,3464,6,5,3,3,0.25,false,false,D,9,7,6,0,2/23/23,27,B03088,910926,45-54,6,high,true,Full-time employed,Location & Schools,false
H02762,Downtown,489366,1836,2,2,2,1,0.14,true,false,F,9,7,6,0,2/24/23,4,B02762,521907,25-34,1,medium,false,Self-employed,Modern & Updated,false
H04722,Downtown,857480,3580,6,5,4,2,0.1,false,false,F,9,7,6,0,2/24/23,49,B04722,992434,35-44,4,high,true,Full-time employed,Location & Schools,false
H03410,Downtown,729717,3331,6,5,7,2,0.1,false,false,F,9,7,6,0,2/27/23,1,B03410,769783,65+,2,high,false,Retired,Space & Bedrooms,false
H06210,Downtown,603707,2759,4,4,20,2,0.15,false,false,D,9,7,6,0,3/1/23,10,B06210,709428,45-54,3,high,true,Self-employed,Space & Bedrooms,false
H04411,Downtown,272135,1180,2,2,54,1,0.16,true,false,B,9,7,6,0,3/2/23,73,B04411,303258,25-34,1,medium,false,Full-time employed,Modern & Updated,false
H02633,Downtown,712746,3279,5,5,27,3,0.14,false,false,C,9,7,6,0,3/3/23,7,B02633,768811,45-54,4,high,true,Retired,Location & Schools,false
H02366,Downtown,440824,1939,3,3,40,1,0.13,false,false,D,9,7,6,0,3/6/23,1,B02366,467681,35-44,1,medium,false,Full-time employed,Modern & Updated,false
H06558,Downtown,259750,1211,2,2,10,1,0.09,false,false,D,9,7,6,0,3/10/23,7,B06558,299550,65+,1,medium,false,Retired,Affordability,false
H06990,Downtown,752521,3575,6,5,27,2,0.17,false,false,D,9,7,6,0,3/13/23,30,B06990,876482,55-64,4,high,true,Dual income,Space & Bedrooms,false
H02529,Downtown,540318,2249,5,4,6,2,0.25,false,false,F,9,7,6,0,3/14/23,13,B02529,601600,55-64,3,medium,true,Full-time employed,Location & Schools,false
H07246,Downtown,820870,3699,6,5,29,2,0.12,false,false,E,9,7,6,0,3/15/23,21,B07246,871005,55-64,3,high,false,Self-employed,Investment,true
H06156,Downtown,586182,2325,3,3,9,1,0.16,false,false,F,9,7,6,0,3/15/23,118,B06156,663830,45-54,2,high,false,Full-time employed,Modern & Updated,false
H00564,Downtown,792584,3691,6,5,4,2,0.08,false,false,F,9,7,6,0,3/16/23,43,B00564,869020,45-54,5,high,true,Dual income,Location & Schools,false
H07598,Downtown,435628,1550,2,2,2,1,0.15,true,false,F,9,7,6,0,3/16/23,24,B07598,506494,25-34,1,medium,false,Self-employed,Space & Bedrooms,false
H05739,Downtown,653808,2973,5,5,14,2,0.13,false,false,E,9,7,6,0,3/17/23,17,B05739,771316,35-44,4,high,true,Dual income,Low Maintenance,false
H03218,Downtown,475053,2227,4,4,12,2,0.16,false,false,E,9,7,6,0,3/22/23,12,B03218,557429,25-34,1,medium,false,Self-employed,Space & Bedrooms,false
H05100,Downtown,476978,1909,3,3,4,1,0.18,false,false,D,9,7,6,0,3/22/23,2,B05100,545689,35-44,2,medium,false,Self-employed,Investment,false
H04090,Downtown,908818,3881,6,5,4,3,0.13,true,true,F,9,7,6,0,3/22/23,5,B04090,959649,35-44,5,high,false,Full-time employed,Low Maintenance,false
H02081,Downtown,640321,2734,4,4,3,2,0.17,false,false,E,9,7,6,0,3/23/23,34,B02081,694421,45-54,4,high,true,Full-time employed,Space & Bedrooms,true
H01289,Downtown,375275,1776,2,2,36,1,0.09,false,false,D,9,7,6,0,3/23/23,31,B01289,402421,45-54,1,medium,false,Dual income,Modern & Updated,false
H00473,Downtown,369826,1521,3,3,0,0,0.15,false,false,F,9,7,6,0,3/23/23,13,B00473,423849,45-54,2,medium,false,Self-employed,Modern & Updated,false
H03165,Downtown,924325,4102,6,5,27,2,0.13,false,false,D,9,7,6,0,3/28/23,70,B03165,988892,45-54,4,high,true,Full-time employed,Location & Schools,false
H07810,Downtown,466779,2160,4,4,9,1,0.13,false,false,E,9,7,6,0,3/28/23,42,B07810,534811,35-44,4,medium,true,Full-time employed,Location & Schools,false
H03718,Downtown,1021120,4470,6,5,7,2,0.16,false,false,F,9,7,6,0,4/1/23,29,B03718,1081006,45-54,4,high,false,Full-time employed,Space & Bedrooms,false
H04217,Downtown,217574,1048,2,2,60,1,0.22,false,false,A,9,7,6,0,4/1/23,97,B04217,233109,45-54,2,low,false,Self-employed,Affordability,false
H07881,Downtown,513902,2451,4,4,20,2,0.18,false,false,E,9,7,6,0,4/2/23,13,B07881,585614,35-44,1,medium,false,Full-time employed,Modern & Updated,false
H02517,Downtown,756819,3134,4,4,60,2,0.14,false,true,B,9,7,6,0,4/2/23,12,B02517,884859,35-44,3,high,true,Full-time employed,Location & Schools,false
H00069,Downtown,505654,2375,4,4,5,2,0.11,false,false,F,9,7,6,0,4/3/23,82,B00069,542910,45-54,3,medium,true,Self-employed,Space & Bedrooms,false
H00975,Downtown,375427,1564,2,2,6,1,0.16,false,false,F,9,7,6,0,4/5/23,54,B00975,409200,25-34,1,medium,false,Full-time employed,Affordability,false
H04130,Downtown,801580,3688,6,5,23,3,0.1,false,false,E,9,7,6,0,4/6/23,33,B04130,910535,55-64,4,high,false,Self-employed,Modern & Updated,false
H00030,Downtown,201933,1254,2,2,6,1,0.13,false,false,F,9,7,6,0,4/9/23,10,B00030,236387,25-34,1,low,false,Dual income,Affordability,true
H04394,Downtown,328952,1541,3,3,16,0,0.24,false,false,D,9,7,6,0,4/10/23,29,B04394,354689,35-44,2,medium,false,Dual income,Investment,false
H02011,Downtown,566144,2886,4,4,31,1,0.14,false,false,C,9,7,6,0,4/11/23,11,B02011,641354,35-44,3,high,true,Full-time employed,Location & Schools,false
H06674,Downtown,724386,3446,6,5,32,2,0.16,false,false,C,9,7,6,0,4/12/23,50,B06674,771049,55-64,4,high,true,Self-employed,Location & Schools,false
H04552,Downtown,552850,2245,4,5,2,1,0.13,true,false,E,9,7,6,0,4/14/23,73,B04552,592351,25-34,1,medium,false,Full-time employed,Location & Schools,false
H00172,Downtown,194098,800,1,1,6,1,0.14,false,false,F,9,7,6,0,4/16/23,11,B00172,206978,25-34,1,low,false,Full-time employed,Space & Bedrooms,false
H00043,Downtown,556041,2672,4,4,42,1,0.12,false,false,B,9,7,6,0,4/18/23,28,B00043,603288,25-34,1,medium,false,Full-time employed,Modern & Updated,false
H06690,Downtown,490879,2038,3,4,60,2,0.21,true,false,A,9,7,6,0,4/19/23,22,B06690,558258,25-34,1,medium,false,Dual income,Location & Schools,false
H02859,Downtown,473556,2087,4,3,5,2,0.14,true,false,F,9,7,6,0,4/19/23,34,B02859,501254,45-54,2,medium,false,Self-employed,Space & Bedrooms,false
H06855,Downtown,372988,1349,2,2,60,1,0.16,false,true,C,9,7,6,0,4/20/23,3,B06855,411273,35-44,1,medium,false,Dual income,Space & Bedrooms,false
H00902,Downtown,454501,1779,3,2,60,2,0.1,false,false,A,9,7,6,0,4/22/23,29,B00902,482449,25-34,1,medium,false,Full-time employed,Location & Schools,false
H07872,Downtown,1001201,4500,6,5,60,2,0.09,false,false,A,9,7,6,0,4/25/23,2,B07872,1163454,25-34,2,high,false,Full-time employed,Space & Bedrooms,false
H04781,Downtown,727092,3190,6,5,53,3,0.13,false,true,C,9,7,6,0,4/25/23,37,B04781,781180,45-54,5,high,true,Dual income,Space & Bedrooms,true
H01290,Downtown,790526,3260,5,5,4,3,0.2,false,false,D,9,7,6,0,4/28/23,7,B01290,916623,45-54,4,high,true,Self-employed,Location & Schools,false
H01930,Downtown,146101,800,1,1,13,0,0.15,false,false,D,9,7,6,0,4/28/23,42,B01930,156482,25-34,1,low,false,Full-time employed,Affordability,false
H05586,Downtown,511996,2283,3,3,1,1,0.17,true,false,E,9,7,6,0,5/1/23,15,B05586,585307,35-44,2,medium,false,Self-employed,Space & Bedrooms,false
H05226,Downtown,730411,3041,6,5,19,3,0.26,false,true,F,9,7,6,0,5/4/23,37,B05226,843953,35-44,2,high,false,Full-time employed,Space & Bedrooms,false
H04889,Downtown,560870,2476,5,5,15,2,0.15,false,false,E,9,7,6,0,5/5/23,8,B04889,645398,55-64,4,high,false,Self-employed,Affordability,false
H03389,Downtown,658055,3134,6,5,9,2,0.21,false,false,E,9,7,6,0,5/7/23,1,B03389,703579,45-54,4,high,true,Full-time employed,Affordability,false
H07274,Downtown,573575,2492,4,4,55,1,0.14,true,false,A,9,7,6,0,5/10/23,43,B07274,650398,45-54,3,high,true,Full-time employed,Space & Bedrooms,false
H02232,Downtown,890367,4050,6,5,47,2,0.18,false,false,B,9,7,6,0,5/11/23,55,B02232,962535,55-64,5,high,true,Full-time employed,Modern & Updated,false
H04381,Downtown,566148,2456,4,4,60,2,0.09,false,false,A,9,7,6,0,5/13/23,5,B04381,656046,55-64,2,high,false,Dual income,Space & Bedrooms,false
H07706,Downtown,402411,1281,3,3,51,2,0.12,true,true,C,9,7,6,0,5/14/23,8,B07706,471653,55-64,2,medium,false,Full-time employed,Affordability,false
H02019,Downtown,172535,800,2,1,3,1,0.13,false,false,F,9,7,6,0,5/15/23,15,B02019,189426,45-54,2,low,false,Dual income,Affordability,true
H02563,Downtown,731095,3120,5,5,60,2,0.15,false,false,C,9,7,6,0,5/15/23,47,B02563,772969,55-64,4,high,true,Full-time employed,Space & Bedrooms,false
H03234,Downtown,421790,2162,4,4,8,2,0.22,false,false,E,9,7,6,0,5/19/23,22,B03234,459296,55-64,2,medium,false,Self-employed,Affordability,false
H06449,Downtown,259872,1178,3,2,13,1,0.14,true,false,E,9,7,6,0,5/20/23,68,B06449,287951,55-64,2,medium,false,Full-time employed,Space & Bedrooms,true
H05414,Downtown,223820,935,1,2,60,1,0.2,false,true,C,9,7,6,0,5/20/23,8,B05414,242063,45-54,1,low,false,Full-time employed,Location & Schools,false
H01941,Downtown,609276,2462,4,4,6,1,0.22,true,false,F,9,7,6,0,5/22/23,2,B01941,666230,35-44,2,high,false,Full-time employed,Space & Bedrooms,false
H03870,Downtown,747150,3568,6,5,40,2,0.18,false,false,B,9,7,6,0,5/23/23,4,B03870,847194,35-44,5,high,true,Full-time employed,Space & Bedrooms,false
H04979,Downtown,996028,4500,6,5,43,2,0.15,true,false,C,9,7,6,0,5/27/23,96,B04979,1157097,35-44,5,high,true,Full-time employed,Location & Schools,false
H07905,Downtown,270155,1445,3,3,40,1,0.27,true,false,C,9,7,6,0,5/27/23,69,B07905,317007,35-44,1,medium,false,Full-time employed,Location & Schools,false
H01274,Downtown,313215,1212,2,2,16,1,0.16,false,false,C,9,7,6,0,5/28/23,8,B01274,355991,45-54,1,medium,false,Self-employed,Affordability,false
H00437,Downtown,1023381,4500,6,5,22,3,0.17,false,false,D,9,7,6,0,6/1/23,1,B00437,1154416,35-44,4,high,true,Full-time employed,Location & Schools,false
H06090,Downtown,1058724,4500,6,5,10,3,0.11,true,false,E,9,7,6,0,6/2/23,6,B06090,1218020,45-54,3,high,true,Dual income,Location & Schools,false
H05977,Downtown,620465,2918,4,4,33,1,0.14,false,true,D,9,7,6,0,6/2/23,30,B05977,682377,35-44,2,high,false,Full-time employed,Investment,false
H02645,Downtown,558923,2436,3,3,48,1,0.16,false,true,C,9,7,6,0,6/4/23,60,B02645,593143,25-34,1,medium,false,Full-time employed,Modern & Updated,false
H01136,Downtown,580995,2580,5,5,0,1,0.15,false,false,F,9,7,6,0,6/4/23,35,B01136,626645,55-64,3,medium,true,Dual income,Location & Schools,true
H01403,Downtown,384776,1863,3,3,50,1,0.12,true,false,A,9,7,6,0,6/5/23,120,B01403,425576,25-34,1,medium,false,Self-employed,Affordability,false
H05028,Downtown,437062,2172,3,3,49,2,0.26,false,false,B,9,7,6,0,6/6/23,2,B05028,505931,35-44,2,medium,false,Dual income,Affordability,false
H03875,Downtown,612260,2560,6,5,20,2,0.1,false,false,C,9,7,6,0,6/7/23,10,B03875,700427,35-44,5,high,true,Full-time employed,Space & Bedrooms,false
H02330,Downtown,493771,2345,4,4,4,2,0.19,false,false,F,9,7,6,0,6/9/23,8,B02330,530489,25-34,2,medium,false,Full-time employed,Modern & Updated,false
H02727,Downtown,667633,2941,5,5,12,1,0.21,false,false,E,9,7,6,0,6/9/23,140,B02727,723188,25-34,2,high,false,Full-time employed,Investment,false
H06411,Downtown,541047,2513,4,4,29,2,0.13,false,true,E,9,7,6,0,6/11/23,65,B06411,625512,45-54,3,medium,true,Full-time employed,Low Maintenance,true
H02550,Downtown,481069,1870,3,3,28,2,0.13,true,false,C,9,7,6,0,6/13/23,38,B02550,524842,55-64,3,medium,false,Dual income,Affordability,false
H03519,Downtown,632638,2941,5,5,35,1,0.12,false,false,C,9,7,6,0,6/17/23,40,B03519,696790,35-44,3,high,true,Full-time employed,Low Maintenance,false
H06169,Downtown,932795,4148,6,5,49,2,0.23,false,false,A,9,7,6,0,6/17/23,13,B06169,1061744,35-44,3,high,true,Full-time employed,Location & Schools,true
H06123,Downtown,523823,2312,4,4,24,2,0.17,false,false,C,9,7,6,0,6/17/23,5,B06123,609027,25-34,1,medium,false,Self-employed,Space & Bedrooms,true
H03025,Downtown,434558,1826,3,3,6,2,0.1,false,false,F,9,7,6,0,6/20/23,94,B03025,499099,55-64,4,medium,true,Retired,Location & Schools,true
H05325,Downtown,476680,1886,2,2,2,2,0.11,true,false,F,9,7,6,0,6/21/23,48,B05325,502820,45-54,1,medium,false,Full-time employed,Location & Schools,false
H02819,Downtown,210955,800,1,1,6,0,0.17,false,false,E,9,7,6,0,6/21/23,17,B02819,235612,35-44,1,low,false,Full-time employed,Affordability,false
H03356,Downtown,227044,800,2,2,0,1,0.22,true,false,E,9,7,6,0,6/22/23,16,B03356,241754,45-54,1,low,false,Self-employed,Space & Bedrooms,true
H03099,Downtown,773024,3369,6,5,19,2,0.16,false,false,E,9,7,6,0,6/22/23,30,B03099,820005,45-54,3,high,true,Self-employed,Investment,false
H00007,Downtown,587516,2570,4,4,14,1,0.12,false,false,F,9,7,6,0,6/23/23,46,B00007,678642,35-44,2,high,false,Full-time employed,Modern & Updated,false
H01466,Downtown,188246,881,1,1,27,0,0.12,false,false,C,9,7,6,0,6/23/23,69,B01466,217584,35-44,1,low,false,Full-time employed,Space & Bedrooms,false
