house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H02937,University District,186999,1388,2,2,32,2,0.12,false,true,D,7,6,5,2,9/5/22,34,B02937,203354,25-34,1,low,false,Full-time employed,Modern & Updated,false
H07931,University District,218992,1061,2,2,7,1,0.26,true,false,E,7,6,5,2,9/5/22,105,B07931,255817,25-34,1,low,false,Self-employed,Location & Schools,false
H01812,University District,192841,1046,2,2,38,1,0.14,true,false,C,7,6,5,2,9/7/22,36,B01812,224191,25-34,1,low,false,Full-time employed,Affordability,false
H03320,University District,319082,1648,3,3,0,0,0.2,true,false,E,7,6,5,2,9/8/22,4,B03320,336725,55-64,1,medium,false,Full-time employed,Modern & Updated,true
H00919,University District,488197,2931,5,5,22,2,0.19,false,false,D,7,6,5,2,9/8/22,4,B00919,529326,25-34,3,medium,true,Full-time employed,Space & Bedrooms,false
H02525,University District,199964,1195,1,1,27,1,0.18,false,true,E,7,6,5,2,9/8/22,2,B02525,222864,35-44,1,low,false,Full-time employed,Modern & Updated,false
H04026,University District,399077,2448,4,4,0,1,0.11,false,false,E,7,6,5,2,9/14/22,13,B04026,447120,55-64,1,medium,false,Self-employed,Affordability,false
H07471,University District,357183,1944,3,3,24,1,0.11,false,true,F,7,6,5,2,9/15/22,1,B07471,410505,25-34,1,medium,false,Full-time employed,Affordability,false
H00732,University District,271149,1274,3,3,12,1,0.24,false,false,D,7,6,5,2,9/16/22,59,B00732,312169,45-54,2,medium,false,Self-employed,Modern & Updated,false
H00390,University District,232830,1495,3,3,27,2,0.13,false,false,C,7,6,5,2,9/16/22,8,B00390,246021,25-34,1,low,false,Full-time employed,Space & Bedrooms,false
H02241,University District,247110,1510,3,3,12,2,0.15,false,false,E,7,6,5,2,9/16/22,99,B02241,283111,45-54,3,medium,true,Full-time employed,Location & Schools,false
H07978,University District,396428,2271,4,4,4,2,0.15,false,false,E,7,6,5,2,9/17/22,94,B07978,438574,45-54,2,medium,false,Full-time employed,Location & Schools,false
H07893,University District,141238,1156,2,2,4,1,0.12,false,false,F,7,6,5,2,9/20/22,5,B07893,152711,45-54,2,low,false,Full-time employed,Space & Bedrooms,false
H00280,University District,366938,2247,2,3,14,1,0.19,false,true,E,7,6,5,2,9/21/22,12,B00280,400793,35-44,1,medium,false,Dual income,Affordability,false
H05623,University District,291179,1659,3,3,1,0,0.19,false,false,F,7,6,5,2,9/21/22,1,B05623,312363,25-34,1,medium,false,Full-time employed,Affordability,false
H05007,University District,201342,1663,4,4,49,1,0.12,false,false,B,7,6,5,2,9/22/22,4,B05007,224365,25-34,2,low,false,Dual income,Affordability,false
H07057,University District,163494,857,1,1,42,1,0.25,true,false,C,7,6,5,2,9/22/22,115,B07057,190925,45-54,1,low,false,Full-time employed,Location & Schools,false
H02189,University District,467749,3058,6,5,11,2,0.19,false,false,F,7,6,5,2,9/25/22,5,B02189,527821,45-54,3,medium,false,Full-time employed,Modern & Updated,false
H06951,University District,218908,1332,3,3,16,2,0.15,false,false,D,7,6,5,2,9/27/22,12,B06951,242056,25-34,2,low,false,Full-time employed,Space & Bedrooms,false
H05960,University District,328086,1982,4,3,5,1,0.11,false,false,F,7,6,5,2,10/4/22,8,B05960,375880,55-64,1,medium,false,Dual income,Location & Schools,false
H02327,University District,406711,2566,5,5,4,1,0.16,false,false,E,7,6,5,2,10/5/22,33,B02327,475804,35-44,4,medium,false,Dual income,Modern & Updated,false
H07671,University District,418968,2170,4,4,2,1,0.21,false,false,F,7,6,5,2,10/8/22,58,B07671,473898,25-34,3,medium,true,Full-time employed,Location & Schools,false
H01741,University District,162779,909,1,1,4,1,0.2,false,false,D,7,6,5,2,10/8/22,50,B01741,171558,25-34,1,low,false,Full-time employed,Location & Schools,false
H02657,University District,474805,2809,3,3,7,1,0.08,false,false,E,7,6,5,2,10/9/22,9,B02657,506668,35-44,1,medium,false,Full-time employed,Location & Schools,true
H01479,University District,249016,1747,3,3,37,1,0.22,false,false,B,7,6,5,2,10/9/22,9,B01479,278074,65+,1,low,false,Retired,Low Maintenance,false
H01529,University District,261938,1899,3,3,41,1,0.18,false,false,A,7,6,5,2,10/10/22,46,B01529,279047,45-54,2,low,false,Full-time employed,Location & Schools,false
H03406,University District,450239,2840,4,5,11,2,0.16,false,false,D,7,6,5,2,10/10/22,53,B03406,513840,35-44,2,medium,false,Self-employed,Affordability,true
H01081,University District,321910,1805,2,3,10,2,0.21,true,false,F,7,6,5,2,10/10/22,1,B01081,357246,35-44,2,medium,false,Full-time employed,Location & Schools,false
H02984,University District,120000,800,2,2,13,2,0.16,false,false,F,7,6,5,2,10/11/22,11,B02984,132494,35-44,2,low,false,Self-employed,Modern & Updated,false
H04079,University District,643419,3916,6,5,9,2,0.25,false,false,E,7,6,5,2,10/12/22,20,B04079,751852,35-44,4,high,true,Dual income,Space & Bedrooms,false
H00394,University District,161372,1196,1,2,13,2,0.2,false,false,F,7,6,5,2,10/13/22,67,B00394,187510,35-44,1,low,false,Full-time employed,Affordability,false
H02561,University District,207743,1715,3,2,13,0,0.11,false,false,E,7,6,5,2,10/14/22,31,B02561,235425,45-54,1,low,false,Full-time employed,Location & Schools,false
H01156,University District,454583,2655,4,4,5,2,0.18,true,false,F,7,6,5,2,10/14/22,1,B01156,507306,55-64,3,medium,true,Full-time employed,Location & Schools,false
H01893,University District,370228,2138,5,4,6,1,0.1,false,false,F,7,6,5,2,10/16/22,32,B01893,417663,45-54,3,medium,true,Full-time employed,Space & Bedrooms,false
H01308,University District,293157,2014,3,3,28,1,0.17,false,false,C,7,6,5,2,10/18/22,9,B01308,325697,25-34,1,medium,false,Full-time employed,Affordability,false
H02638,University District,315073,1931,3,3,52,2,0.14,true,true,A,7,6,5,2,10/19/22,10,B02638,363519,25-34,1,medium,false,Full-time employed,Affordability,false
H00158,University District,414848,2151,3,3,18,1,0.11,false,false,D,7,6,5,2,10/20/22,55,B00158,449861,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H04489,University District,270765,1848,4,4,15,1,0.14,false,false,E,7,6,5,2,10/22/22,5,B04489,314611,45-54,2,medium,false,Full-time employed,Affordability,false
H03818,University District,291086,1162,1,2,8,0,0.32,false,false,F,7,6,5,2,10/24/22,25,B03818,305815,25-34,1,medium,false,Self-employed,Investment,false
H07156,University District,412197,2075,4,4,1,2,0.22,true,false,F,7,6,5,2,10/24/22,16,B07156,438978,45-54,4,medium,true,Full-time employed,Space & Bedrooms,false
H01201,University District,439106,2651,5,5,11,2,0.25,true,false,F,7,6,5,2,10/26/22,148,B01201,476992,55-64,4,medium,true,Dual income,Space & Bedrooms,true
H00711,University District,433840,2745,5,5,0,1,0.18,false,true,F,7,6,5,2,10/27/22,4,B00711,477803,35-44,2,medium,false,Self-employed,Modern & Updated,false
H03896,University District,431456,2870,5,5,10,1,0.16,false,false,F,7,6,5,2,10/28/22,20,B03896,467725,25-34,2,medium,false,Self-employed,Affordability,false
H00770,University District,227199,1310,2,2,0,0,0.19,false,false,E,7,6,5,2,11/3/22,1,B00770,265431,65+,1,low,false,Retired,Location & Schools,false
H03785,University District,174336,1285,3,3,18,2,0.12,false,false,C,7,6,5,2,11/5/22,49,B03785,183112,45-54,3,low,true,Dual income,Modern & Updated,false
H04583,University District,486191,2740,3,4,8,2,0.13,true,false,F,7,6,5,2,11/7/22,26,B04583,566704,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H07845,University District,198010,1157,3,3,2,1,0.18,false,false,F,7,6,5,2,11/8/22,22,B07845,231583,25-34,1,low,false,Full-time employed,Affordability,false
H05869,University District,630715,4056,6,5,7,2,0.13,false,false,F,7,6,5,2,11/9/22,36,B05869,689095,45-54,5,high,false,Self-employed,Investment,false
H00036,University District,256971,1700,3,3,47,1,0.08,true,false,B,7,6,5,2,11/12/22,155,B00036,298224,25-34,2,medium,false,Full-time employed,Low Maintenance,false
H02596,University District,373624,2294,5,5,21,1,0.11,true,false,D,7,6,5,2,11/15/22,17,B02596,427456,45-54,5,medium,true,Full-time employed,Location & Schools,false
H02150,University District,400312,2413,5,5,10,1,0.09,false,false,F,7,6,5,2,11/19/22,1,B02150,453912,55-64,3,medium,false,Full-time employed,Investment,true
H05813,University District,373103,1792,3,3,6,1,0.18,true,false,F,7,6,5,2,11/20/22,98,B05813,421769,25-34,1,medium,false,Full-time employed,Investment,false
H06281,University District,335134,1976,3,3,60,2,0.22,false,false,A,7,6,5,2,11/20/22,10,B06281,363973,65+,1,medium,false,Retired,Modern & Updated,false
H02381,University District,195658,800,1,1,25,2,0.16,false,true,F,7,6,5,2,11/26/22,2,B02381,211423,25-34,1,low,false,Dual income,Affordability,false
H01054,University District,429046,2738,4,5,60,1,0.12,false,true,A,7,6,5,2,11/26/22,134,B01054,490815,45-54,3,medium,true,Dual income,Space & Bedrooms,false
H06033,University District,128191,800,2,2,8,2,0.13,false,false,D,7,6,5,2,11/27/22,26,B06033,138731,25-34,1,low,false,Full-time employed,Location & Schools,false
H04325,University District,470957,3084,4,4,15,3,0.15,false,false,E,7,6,5,2,12/4/22,112,B04325,528349,35-44,3,medium,true,Self-employed,Investment,false
H05686,University District,526871,2758,4,4,24,1,0.08,true,false,A,7,6,5,2,12/7/22,20,B05686,567838,45-54,1,medium,false,Full-time employed,Location & Schools,false
H04438,University District,180228,899,2,1,5,1,0.2,true,false,F,7,6,5,2,12/8/22,9,B04438,193857,65+,1,low,false,Full-time employed,Location & Schools,false
H03941,University District,316101,1673,3,3,4,2,0.12,false,false,E,7,6,5,2,12/9/22,27,B03941,354650,25-34,1,medium,false,Self-employed,Modern & Updated,false
H04053,University District,432877,2604,4,4,27,1,0.15,true,false,D,7,6,5,2,12/9/22,6,B04053,482337,35-44,2,medium,false,Full-time employed,Affordability,true
H00272,University District,281131,1680,2,2,9,0,0.21,false,false,D,7,6,5,2,12/10/22,22,B00272,304759,45-54,3,medium,true,Self-employed,Space & Bedrooms,true
H03738,University District,591207,3628,6,5,26,2,0.23,false,false,B,7,6,5,2,12/15/22,101,B03738,662551,45-54,4,high,false,Full-time employed,Investment,false
H01387,University District,244058,1867,3,3,34,2,0.16,false,false,D,7,6,5,2,12/23/22,11,B01387,279348,35-44,3,low,true,Dual income,Location & Schools,true
H07886,University District,381394,1912,2,2,29,2,0.15,false,true,F,7,6,5,2,12/24/22,20,B07886,418084,25-34,1,medium,false,Dual income,Space & Bedrooms,false
H00572,University District,261547,1692,3,3,6,2,0.07,false,false,F,7,6,5,2,12/26/22,76,B00572,275320,35-44,2,low,false,Dual income,Low Maintenance,false
H04685,University District,502206,3374,6,5,3,3,0.15,false,false,F,7,6,5,2,1/7/23,32,B04685,590805,65+,2,medium,false,Retired,Low Maintenance,false
H03280,University District,204107,935,2,2,1,0,0.14,true,false,E,7,6,5,2,1/10/23,5,B03280,226713,25-34,1,low,false,Full-time employed,Investment,false
H01945,University District,304504,2069,4,3,51,2,0.16,false,true,C,7,6,5,2,1/10/23,23,B01945,353176,55-64,2,medium,false,Full-time employed,Investment,false
H02722,University District,466558,2752,5,5,10,1,0.11,false,true,F,7,6,5,2,1/10/23,13,B02722,508050,35-44,5,medium,true,Full-time employed,Location & Schools,false
H00068,University District,341478,1714,2,2,15,1,0.21,false,false,C,7,6,5,2,1/11/23,22,B00068,386291,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H05534,University District,248640,2068,4,4,36,1,0.1,false,false,C,7,6,5,2,1/13/23,55,B05534,287046,45-54,3,medium,true,Full-time employed,Location & Schools,false
H02212,University District,510821,2433,4,4,0,2,0.16,true,false,F,7,6,5,2,1/13/23,5,B02212,583696,45-54,2,medium,false,Self-employed,Space & Bedrooms,false
H07702,University District,359270,2695,5,5,32,1,0.11,false,false,D,7,6,5,2,1/18/23,1,B07702,378130,25-34,2,medium,false,Full-time employed,Modern & Updated,false
H01179,University District,249965,1874,3,3,33,1,0.16,false,false,B,7,6,5,2,1/20/23,21,B01179,285077,45-54,1,medium,false,Full-time employed,Space & Bedrooms,true
H02063,University District,422727,2749,5,5,24,2,0.24,true,false,E,7,6,5,2,1/24/23,8,B02063,451812,25-34,2,medium,false,Dual income,Modern & Updated,false
H05953,University District,120000,800,1,1,46,1,0.15,false,false,A,7,6,5,2,1/25/23,16,B05953,137398,25-34,1,low,false,Full-time employed,Location & Schools,false
H03982,University District,421883,2238,4,4,14,2,0.13,true,false,D,7,6,5,2,1/27/23,65,B03982,496594,25-34,2,medium,false,Full-time employed,Modern & Updated,false
H00518,University District,290295,1622,3,3,1,1,0.13,false,false,F,7,6,5,2,1/28/23,60,B00518,331651,35-44,3,medium,false,Full-time employed,Investment,false
H03300,University District,498400,3059,5,5,48,2,0.1,false,false,A,7,6,5,2,2/1/23,16,B03300,580526,65+,1,medium,false,Dual income,Low Maintenance,false
H03569,University District,334725,2099,3,3,9,2,0.29,false,false,F,7,6,5,2,2/2/23,29,B03569,371259,25-34,1,medium,false,Self-employed,Modern & Updated,false
H01903,University District,304601,1737,3,3,6,2,0.16,false,false,E,7,6,5,2,2/2/23,26,B01903,355908,55-64,2,medium,false,Full-time employed,Space & Bedrooms,false
H04883,University District,300555,1683,2,3,27,1,0.21,false,true,E,7,6,5,2,2/4/23,30,B04883,346637,25-34,1,medium,false,Dual income,Location & Schools,false
H05544,University District,337165,1966,3,3,43,1,0.32,false,true,C,7,6,5,2,2/6/23,1,B05544,374655,25-34,1,medium,false,Dual income,Modern & Updated,false
H00187,University District,405782,2372,3,3,60,1,0.21,true,true,B,7,6,5,2,2/6/23,21,B00187,441310,65+,1,medium,false,Self-employed,Low Maintenance,false
H06691,University District,580376,3084,5,5,1,3,0.11,false,false,F,7,6,5,2,2/11/23,11,B06691,643340,55-64,3,high,false,Retired,Low Maintenance,false
H03415,University District,371645,2258,4,5,10,2,0.12,false,false,E,7,6,5,2,2/11/23,5,B03415,396187,25-34,1,medium,false,Full-time employed,Affordability,false
H07904,University District,308235,1830,3,3,3,1,0.12,false,false,F,7,6,5,2,2/13/23,40,B07904,350681,25-34,1,medium,false,Full-time employed,Location & Schools,false
H04057,University District,237573,1766,3,3,35,2,0.19,false,false,B,7,6,5,2,2/15/23,20,B04057,255508,65+,1,low,false,Self-employed,Location & Schools,true
H02569,University District,453566,2892,4,4,2,2,0.1,false,false,F,7,6,5,2,2/18/23,20,B02569,499560,35-44,1,medium,false,Full-time employed,Space & Bedrooms,false
H02542,University District,423964,1825,3,3,17,2,0.14,true,false,E,7,6,5,2,2/21/23,5,B02542,478118,55-64,1,medium,false,Full-time employed,Location & Schools,false
H07490,University District,379437,2403,5,5,18,1,0.16,false,false,D,7,6,5,2,2/23/23,13,B07490,398597,45-54,4,medium,true,Full-time employed,Space & Bedrooms,false
H04349,University District,329378,1879,5,4,29,2,0.14,true,false,E,7,6,5,2,2/27/23,50,B04349,365989,35-44,3,medium,true,Full-time employed,Modern & Updated,false
H06979,University District,256550,1712,3,3,21,0,0.29,false,false,F,7,6,5,2,2/27/23,70,B06979,295447,35-44,1,medium,false,Self-employed,Space & Bedrooms,false
H06470,University District,470166,2565,5,5,7,2,0.13,false,false,D,7,6,5,2,3/1/23,27,B06470,548309,25-34,2,medium,false,Self-employed,Modern & Updated,true
H03149,University District,345682,1915,3,3,1,2,0.22,false,false,E,7,6,5,2,3/3/23,97,B03149,375607,25-34,1,medium,false,Self-employed,Affordability,true
H01925,University District,304655,1710,4,3,10,2,0.15,false,false,D,7,6,5,2,3/6/23,12,B01925,333068,35-44,2,medium,false,Full-time employed,Low Maintenance,false
H01511,University District,362523,2176,3,3,12,2,0.13,false,false,E,7,6,5,2,3/12/23,39,B01511,426622,45-54,2,medium,false,Full-time employed,Affordability,false
H04305,University District,429808,2419,5,5,11,2,0.11,true,false,E,7,6,5,2,3/15/23,31,B04305,490448,35-44,3,medium,true,Self-employed,Space & Bedrooms,false
H01675,University District,230928,1269,3,3,8,1,0.11,false,false,E,7,6,5,2,3/15/23,6,B01675,267157,25-34,1,low,false,Full-time employed,Space & Bedrooms,false
H03784,University District,296107,2192,4,4,27,1,0.11,false,false,C,7,6,5,2,3/17/23,7,B03784,312087,25-34,2,medium,false,Full-time employed,Affordability,true
H01310,University District,199013,800,1,1,21,2,0.17,true,false,D,7,6,5,2,3/17/23,32,B01310,212023,25-34,1,low,false,Full-time employed,Modern & Updated,false
H02096,University District,390332,2187,4,4,11,2,0.17,false,false,E,7,6,5,2,3/19/23,11,B02096,438067,35-44,2,medium,false,Full-time employed,Modern & Updated,false
H06523,University District,277490,1620,3,3,2,1,0.1,false,false,F,7,6,5,2,3/19/23,1,B06523,318004,35-44,2,medium,false,Self-employed,Modern & Updated,false
H06555,University District,442526,2623,5,5,11,1,0.16,false,false,D,7,6,5,2,3/20/23,33,B06555,470879,25-34,2,medium,false,Self-employed,Modern & Updated,false
H02746,University District,310048,2005,3,4,6,2,0.16,false,false,F,7,6,5,2,3/24/23,27,B02746,338491,55-64,2,medium,false,Full-time employed,Modern & Updated,false
H06730,University District,306743,1599,2,3,27,2,0.16,true,false,B,7,6,5,2,3/27/23,85,B06730,329507,25-34,1,medium,false,Self-employed,Affordability,false
H06012,University District,161027,1014,2,2,10,2,0.13,false,false,E,7,6,5,2,4/4/23,8,B06012,182650,55-64,1,low,false,Retired,Affordability,false
H03323,University District,166756,1079,1,1,12,1,0.17,false,false,D,7,6,5,2,4/5/23,4,B03323,180128,35-44,1,low,false,Self-employed,Location & Schools,false
H04550,University District,362249,2602,6,5,23,1,0.12,false,true,E,7,6,5,2,4/6/23,158,B04550,407409,25-34,3,medium,true,Self-employed,Location & Schools,false
H00438,University District,172109,1237,2,2,3,1,0.23,false,false,F,7,6,5,2,4/7/23,22,B00438,202572,25-34,1,low,false,Full-time employed,Affordability,false
H06016,University District,462259,2384,5,5,6,2,0.16,false,true,F,7,6,5,2,4/9/23,3,B06016,522020,45-54,5,medium,false,Full-time employed,Affordability,false
H02929,University District,368193,2011,4,4,57,1,0.16,true,true,A,7,6,5,2,4/9/23,53,B02929,425858,45-54,2,medium,false,Dual income,Space & Bedrooms,false
H06791,University District,360128,2411,3,3,38,1,0.18,true,false,B,7,6,5,2,4/10/23,20,B06791,389559,45-54,1,medium,false,Full-time employed,Space & Bedrooms,true
H06612,University District,690718,4308,6,5,4,3,0.16,false,false,F,7,6,5,2,4/11/23,7,B06612,775572,45-54,4,high,false,Full-time employed,Space & Bedrooms,false
H03276,University District,463167,2650,5,5,8,2,0.11,true,false,E,7,6,5,2,4/12/23,8,B03276,504460,35-44,3,medium,true,Full-time employed,Space & Bedrooms,false
H01670,University District,456621,2564,4,4,10,2,0.1,true,false,E,7,6,5,2,4/14/23,1,B01670,531634,35-44,3,medium,true,Full-time employed,Space & Bedrooms,false
H06140,University District,203956,1540,4,3,34,0,0.14,false,false,C,7,6,5,2,4/14/23,28,B06140,218470,25-34,2,low,false,Full-time employed,Affordability,false
H01547,University District,277541,1537,3,3,11,1,0.16,true,false,E,7,6,5,2,4/15/23,1,B01547,304406,35-44,1,medium,false,Dual income,Modern & Updated,false
H02773,University District,649231,3683,6,5,0,2,0.19,false,false,E,7,6,5,2,4/15/23,4,B02773,735286,55-64,4,high,true,Full-time employed,Location & Schools,true
H02784,University District,235141,1732,3,3,10,2,0.13,true,false,F,7,6,5,2,4/17/23,18,B02784,248313,25-34,1,low,false,Full-time employed,Affordability,false
H06011,University District,253240,1388,2,2,25,2,0.15,true,false,C,7,6,5,2,4/19/23,73,B06011,297363,55-64,1,medium,false,Self-employed,Space & Bedrooms,false
H02217,University District,225437,1550,2,3,34,1,0.18,false,false,D,7,6,5,2,4/23/23,32,B02217,260438,55-64,1,low,false,Dual income,Location & Schools,false
H02006,University District,619217,3569,5,5,5,3,0.13,true,false,F,7,6,5,2,4/25/23,24,B02006,689854,55-64,4,high,false,Retired,Location & Schools,false
H02706,University District,505151,2830,5,5,15,2,0.09,false,true,E,7,6,5,2,4/28/23,21,B02706,534232,25-34,3,medium,false,Self-employed,Investment,false
H07989,University District,145218,955,2,2,12,0,0.21,false,false,F,7,6,5,2,4/28/23,180,B07989,156758,35-44,1,low,false,Full-time employed,Location & Schools,false
H01775,University District,278133,1987,4,4,15,1,0.16,false,false,F,7,6,5,2,5/2/23,51,B01775,301601,25-34,2,medium,false,Full-time employed,Affordability,false
H06126,University District,270422,2120,3,4,19,2,0.11,false,false,E,7,6,5,2,5/3/23,2,B06126,313930,45-54,1,medium,false,Full-time employed,Space & Bedrooms,false
H05262,University District,574951,3326,6,5,30,3,0.17,true,false,B,7,6,5,2,5/3/23,43,B05262,647159,65+,2,high,false,Retired,Modern & Updated,false
H03377,University District,340504,2278,3,3,36,1,0.12,false,true,D,7,6,5,2,5/3/23,60,B03377,385623,35-44,1,medium,false,Full-time employed,Affordability,false
H06908,University District,559023,3050,4,5,25,3,0.1,false,true,F,7,6,5,2,5/8/23,38,B06908,590876,35-44,4,medium,true,Full-time employed,Affordability,false
H00420,University District,485259,2915,5,5,10,1,0.17,true,false,D,7,6,5,2,5/9/23,42,B00420,519189,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H07004,University District,292980,1629,2,3,6,0,0.11,false,false,F,7,6,5,2,5/10/23,15,B07004,332605,45-54,2,medium,false,Full-time employed,Location & Schools,false
H01328,University District,370711,2366,4,4,33,1,0.16,false,false,C,7,6,5,2,5/11/23,32,B01328,417928,25-34,3,medium,false,Dual income,Space & Bedrooms,false
H02301,University District,730662,4104,6,5,1,2,0.13,false,false,E,7,6,5,2,5/13/23,53,B02301,848606,45-54,4,high,false,Self-employed,Modern & Updated,false
H02842,University District,294464,1743,4,3,21,0,0.13,true,false,C,7,6,5,2,5/13/23,24,B02842,331689,35-44,3,medium,false,Full-time employed,Space & Bedrooms,false
H01835,University District,240433,1332,2,2,7,1,0.12,false,false,D,7,6,5,2,5/13/23,8,B01835,272399,25-34,1,low,false,Full-time employed,Location & Schools,true
H04494,University District,281164,1832,3,3,2,1,0.14,false,false,F,7,6,5,2,5/14/23,30,B04494,298451,25-34,2,medium,false,Full-time employed,Affordability,false
H00445,University District,259547,1296,3,3,19,1,0.18,true,false,C,7,6,5,2,5/15/23,11,B00445,299685,35-44,2,medium,false,Dual income,Affordability,false
H03397,University District,544696,3008,5,5,17,2,0.17,true,false,D,7,6,5,2,5/15/23,90,B03397,612651,55-64,4,medium,true,Full-time employed,Location & Schools,false
H04758,University District,514360,2700,4,4,10,2,0.14,true,false,D,7,6,5,2,5/15/23,81,B04758,590392,35-44,4,medium,true,Dual income,Investment,false
H02146,University District,680140,3806,6,5,15,2,0.14,false,false,D,7,6,5,2,5/16/23,37,B02146,754525,55-64,4,high,true,Dual income,Affordability,false
H02105,University District,571852,3681,5,5,47,3,0.15,false,true,B,7,6,5,2,5/17/23,140,B02105,671875,55-64,3,high,true,Full-time employed,Modern & Updated,false
H06723,University District,339164,2159,3,3,41,1,0.11,false,false,B,7,6,5,2,5/20/23,3,B06723,388165,25-34,1,medium,false,Dual income,Space & Bedrooms,false
H07519,University District,376431,2281,4,3,13,1,0.17,false,false,D,7,6,5,2,5/21/23,35,B07519,432817,25-34,2,medium,false,Full-time employed,Affordability,false
H04290,University District,268597,1759,2,2,33,1,0.13,false,false,D,7,6,5,2,5/22/23,82,B04290,284466,25-34,1,medium,false,Full-time employed,Affordability,false
H00074,University District,532455,2924,5,5,48,2,0.12,true,true,B,7,6,5,2,5/24/23,4,B00074,586038,35-44,3,medium,true,Full-time employed,Location & Schools,false
H02432,University District,223594,800,1,1,3,1,0.15,false,false,F,7,6,5,2,5/25/23,22,B02432,251886,35-44,2,low,false,Self-employed,Affordability,true
H03614,University District,341676,2283,4,4,14,1,0.14,false,true,E,7,6,5,2,5/26/23,22,B03614,370143,25-34,1,medium,false,Full-time employed,Affordability,false
H00550,University District,235190,1454,1,2,12,1,0.14,false,false,D,7,6,5,2,5/26/23,13,B00550,260481,25-34,1,low,false,Self-employed,Modern & Updated,false
H05642,University District,318372,2417,4,4,22,1,0.09,false,false,E,7,6,5,2,5/26/23,12,B05642,359551,55-64,3,medium,true,Self-employed,Space & Bedrooms,false
H05185,University District,130759,800,1,2,4,0,0.09,false,false,F,7,6,5,2,5/27/23,2,B05185,140999,25-34,1,low,false,Self-employed,Affordability,false
H02378,University District,120000,800,1,1,12,1,0.21,false,false,D,7,6,5,2,5/27/23,111,B02378,133785,65+,1,low,false,Retired,Modern & Updated,false
H02807,University District,511296,3269,6,5,1,2,0.11,false,false,F,7,6,5,2,5/28/23,66,B02807,571774,35-44,4,medium,true,Full-time employed,Space & Bedrooms,false
H00422,University District,134791,800,1,1,11,2,0.1,false,false,E,7,6,5,2,6/3/23,71,B00422,143664,65+,1,low,false,Retired,Location & Schools,false
H07265,University District,418934,2528,4,4,15,1,0.19,false,false,D,7,6,5,2,6/3/23,26,B07265,490481,25-34,2,medium,false,Dual income,Space & Bedrooms,false
H01900,University District,472909,3034,5,5,52,2,0.11,false,true,B,7,6,5,2,6/4/23,16,B01900,498634,45-54,3,medium,true,Self-employed,Space & Bedrooms,false
H00093,University District,170566,1337,2,2,58,2,0.26,true,false,A,7,6,5,2,6/4/23,46,B00093,185515,35-44,2,low,false,Self-employed,Low Maintenance,false
H04763,University District,470296,3061,6,5,40,2,0.29,true,false,B,7,6,5,2,6/4/23,152,B04763,502369,35-44,4,medium,true,Self-employed,Space & Bedrooms,false
H00775,University District,478688,2688,3,3,6,1,0.21,false,false,E,7,6,5,2,6/5/23,3,B00775,561286,45-54,2,medium,false,Full-time employed,Affordability,false
H04805,University District,362525,2467,3,3,1,1,0.12,false,false,D,7,6,5,2,6/5/23,12,B04805,417109,35-44,1,medium,false,Self-employed,Location & Schools,false
H03327,University District,260475,1368,3,3,0,0,0.18,false,false,E,7,6,5,2,6/6/23,67,B03327,288454,35-44,2,medium,false,Dual income,Space & Bedrooms,false
H04640,University District,195338,1222,2,2,14,0,0.2,false,false,D,7,6,5,2,6/7/23,43,B04640,215717,25-34,1,low,false,Full-time employed,Space & Bedrooms,false
H04949,University District,445246,3071,5,5,43,2,0.17,true,false,C,7,6,5,2,6/10/23,25,B04949,486184,25-34,3,medium,false,Full-time employed,Space & Bedrooms,false
H07064,University District,462315,2900,5,5,46,2,0.1,true,false,B,7,6,5,2,6/11/23,28,B07064,504100,65+,2,medium,false,Retired,Affordability,false
H01243,University District,561290,2892,4,4,12,1,0.19,true,false,E,7,6,5,2,6/11/23,49,B01243,594327,35-44,4,medium,false,Full-time employed,Modern & Updated,false
H05052,University District,556030,3140,4,4,12,3,0.18,false,false,D,7,6,5,2,6/13/23,47,B05052,595456,25-34,1,medium,false,Self-employed,Location & Schools,false
H04639,University District,253486,1167,2,2,5,1,0.18,false,true,F,7,6,5,2,6/13/23,21,B04639,284590,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H06216,University District,591698,3724,6,5,12,2,0.17,false,false,E,7,6,5,2,6/13/23,23,B06216,649495,55-64,4,high,true,Dual income,Space & Bedrooms,false
H03832,University District,336106,1836,4,4,21,2,0.12,true,false,E,7,6,5,2,6/14/23,26,B03832,379443,45-54,4,medium,false,Self-employed,Space & Bedrooms,false
H03319,University District,371596,2340,3,4,60,1,0.18,false,false,A,7,6,5,2,6/15/23,124,B03319,393385,45-54,2,medium,false,Self-employed,Modern & Updated,false
H03502,University District,171702,1247,2,2,23,1,0.14,true,false,D,7,6,5,2,6/15/23,129,B03502,180323,45-54,1,low,false,Full-time employed,Modern & Updated,false
